group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
distance,reference,65536,,,1120456.0,ns,102
distance,reference,65536,,,2241922.0,ns,204
distance,reference,65536,,,3260100.0,ns,306
distance,reference,65536,,,7015716.0,ns,408
distance,reference,65536,,,5553549.0,ns,510
distance,reference,65536,,,6317321.0,ns,612
distance,reference,65536,,,7520150.0,ns,714
distance,reference,65536,,,7877701.0,ns,816
distance,reference,65536,,,9654196.0,ns,918
distance,reference,65536,,,10402044.0,ns,1020
distance,reference,65536,,,11313301.0,ns,1122
distance,reference,65536,,,12273209.0,ns,1224
distance,reference,65536,,,12695865.0,ns,1326
distance,reference,65536,,,13248973.0,ns,1428
distance,reference,65536,,,14436134.0,ns,1530
distance,reference,65536,,,15513535.0,ns,1632
distance,reference,65536,,,16454555.0,ns,1734
distance,reference,65536,,,16901751.0,ns,1836
distance,reference,65536,,,18147777.0,ns,1938
distance,reference,65536,,,18547417.0,ns,2040
distance,reference,65536,,,19254532.0,ns,2142
distance,reference,65536,,,21294562.0,ns,2244
distance,reference,65536,,,21891966.0,ns,2346
distance,reference,65536,,,23845058.0,ns,2448
distance,reference,65536,,,26880627.0,ns,2550
distance,reference,65536,,,26936097.0,ns,2652
distance,reference,65536,,,28949170.0,ns,2754
distance,reference,65536,,,31201645.0,ns,2856
distance,reference,65536,,,32292803.0,ns,2958
distance,reference,65536,,,32672622.0,ns,3060
distance,reference,65536,,,33473988.0,ns,3162
distance,reference,65536,,,34378919.0,ns,3264
distance,reference,65536,,,35362015.0,ns,3366
distance,reference,65536,,,36212619.0,ns,3468
distance,reference,65536,,,33922763.0,ns,3570
distance,reference,65536,,,36347731.0,ns,3672
distance,reference,65536,,,35851272.0,ns,3774
distance,reference,65536,,,36516859.0,ns,3876
distance,reference,65536,,,37551983.0,ns,3978
distance,reference,65536,,,41923561.0,ns,4080
distance,reference,65536,,,43814301.0,ns,4182
distance,reference,65536,,,49621300.0,ns,4284
distance,reference,65536,,,48664470.0,ns,4386
distance,reference,65536,,,49669166.0,ns,4488
distance,reference,65536,,,50557330.0,ns,4590
distance,reference,65536,,,46468090.0,ns,4692
distance,reference,65536,,,43577433.0,ns,4794
distance,reference,65536,,,43259823.0,ns,4896
distance,reference,65536,,,50242266.0,ns,4998
distance,reference,65536,,,48519766.0,ns,5100
distance,reference,65536,,,49222190.0,ns,5202
distance,reference,65536,,,52660280.0,ns,5304
distance,reference,65536,,,48815543.0,ns,5406
distance,reference,65536,,,48561324.0,ns,5508
distance,reference,65536,,,49085565.0,ns,5610
distance,reference,65536,,,52408898.0,ns,5712
distance,reference,65536,,,50814124.0,ns,5814
distance,reference,65536,,,52127546.0,ns,5916
distance,reference,65536,,,52489196.0,ns,6018
distance,reference,65536,,,54337597.0,ns,6120
distance,reference,65536,,,57294486.0,ns,6222
distance,reference,65536,,,59160312.0,ns,6324
distance,reference,65536,,,56827785.0,ns,6426
distance,reference,65536,,,57186452.0,ns,6528
distance,reference,65536,,,59818394.0,ns,6630
distance,reference,65536,,,59187461.0,ns,6732
distance,reference,65536,,,60075235.0,ns,6834
distance,reference,65536,,,60880408.0,ns,6936
distance,reference,65536,,,61847243.0,ns,7038
distance,reference,65536,,,66503884.0,ns,7140
distance,reference,65536,,,67570655.0,ns,7242
distance,reference,65536,,,66283428.0,ns,7344
distance,reference,65536,,,65972071.0,ns,7446
distance,reference,65536,,,66903248.0,ns,7548
distance,reference,65536,,,66922301.0,ns,7650
distance,reference,65536,,,68514742.0,ns,7752
distance,reference,65536,,,69148616.0,ns,7854
distance,reference,65536,,,73685598.0,ns,7956
distance,reference,65536,,,72868169.0,ns,8058
distance,reference,65536,,,72444298.0,ns,8160
distance,reference,65536,,,72490992.0,ns,8262
distance,reference,65536,,,73642221.0,ns,8364
distance,reference,65536,,,74767205.0,ns,8466
distance,reference,65536,,,78211351.0,ns,8568
distance,reference,65536,,,77534643.0,ns,8670
distance,reference,65536,,,76802957.0,ns,8772
distance,reference,65536,,,81879781.0,ns,8874
distance,reference,65536,,,83747984.0,ns,8976
distance,reference,65536,,,80741210.0,ns,9078
distance,reference,65536,,,88506955.0,ns,9180
distance,reference,65536,,,84962179.0,ns,9282
distance,reference,65536,,,88581927.0,ns,9384
distance,reference,65536,,,90302762.0,ns,9486
distance,reference,65536,,,88952185.0,ns,9588
distance,reference,65536,,,89681722.0,ns,9690
distance,reference,65536,,,94047601.0,ns,9792
distance,reference,65536,,,90300476.0,ns,9894
distance,reference,65536,,,89521425.0,ns,9996
distance,reference,65536,,,95745579.0,ns,10098
distance,reference,65536,,,89937667.0,ns,10200
