group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
distance,local,32768,,,1239281.0,ns,1435
distance,local,32768,,,2040240.0,ns,2870
distance,local,32768,,,3291182.0,ns,4305
distance,local,32768,,,4492207.0,ns,5740
distance,local,32768,,,5311059.0,ns,7175
distance,local,32768,,,7569118.0,ns,8610
distance,local,32768,,,7252472.0,ns,10045
distance,local,32768,,,9361416.0,ns,11480
distance,local,32768,,,9569709.0,ns,12915
distance,local,32768,,,11189622.0,ns,14350
distance,local,32768,,,12498231.0,ns,15785
distance,local,32768,,,12652130.0,ns,17220
distance,local,32768,,,12911488.0,ns,18655
distance,local,32768,,,14463291.0,ns,20090
distance,local,32768,,,15867962.0,ns,21525
distance,local,32768,,,15899003.0,ns,22960
distance,local,32768,,,19382418.0,ns,24395
distance,local,32768,,,18569911.0,ns,25830
distance,local,32768,,,23638701.0,ns,27265
distance,local,32768,,,19380027.0,ns,28700
distance,local,32768,,,20228095.0,ns,30135
distance,local,32768,,,22077466.0,ns,31570
distance,local,32768,,,22053028.0,ns,33005
distance,local,32768,,,24002215.0,ns,34440
distance,local,32768,,,23868495.0,ns,35875
distance,local,32768,,,25884565.0,ns,37310
distance,local,32768,,,28477136.0,ns,38745
distance,local,32768,,,30881388.0,ns,40180
distance,local,32768,,,31951373.0,ns,41615
distance,local,32768,,,31631304.0,ns,43050
distance,local,32768,,,35466333.0,ns,44485
distance,local,32768,,,35954556.0,ns,45920
distance,local,32768,,,37161224.0,ns,47355
distance,local,32768,,,38189607.0,ns,48790
distance,local,32768,,,39875560.0,ns,50225
distance,local,32768,,,40490266.0,ns,51660
distance,local,32768,,,39967810.0,ns,53095
distance,local,32768,,,40546285.0,ns,54530
distance,local,32768,,,42825387.0,ns,55965
distance,local,32768,,,43738380.0,ns,57400
distance,local,32768,,,45120706.0,ns,58835
distance,local,32768,,,48647392.0,ns,60270
distance,local,32768,,,49812236.0,ns,61705
distance,local,32768,,,49426754.0,ns,63140
distance,local,32768,,,49231148.0,ns,64575
distance,local,32768,,,50476732.0,ns,66010
distance,local,32768,,,53311761.0,ns,67445
distance,local,32768,,,53109728.0,ns,68880
distance,local,32768,,,52234129.0,ns,70315
distance,local,32768,,,48202336.0,ns,71750
distance,local,32768,,,48796555.0,ns,73185
distance,local,32768,,,49561917.0,ns,74620
distance,local,32768,,,50567041.0,ns,76055
distance,local,32768,,,51354703.0,ns,77490
distance,local,32768,,,56246090.0,ns,78925
distance,local,32768,,,55656905.0,ns,80360
distance,local,32768,,,57571078.0,ns,81795
distance,local,32768,,,55311105.0,ns,83230
distance,local,32768,,,56588222.0,ns,84665
distance,local,32768,,,57436555.0,ns,86100
distance,local,32768,,,58941143.0,ns,87535
distance,local,32768,,,59227277.0,ns,88970
distance,local,32768,,,60122969.0,ns,90405
distance,local,32768,,,61130512.0,ns,91840
distance,local,32768,,,68302544.0,ns,93275
distance,local,32768,,,63917370.0,ns,94710
distance,local,32768,,,64212837.0,ns,96145
distance,local,32768,,,65138561.0,ns,97580
distance,local,32768,,,66240056.0,ns,99015
distance,local,32768,,,66779695.0,ns,100450
distance,local,32768,,,67972854.0,ns,101885
distance,local,32768,,,70140951.0,ns,103320
distance,local,32768,,,73781297.0,ns,104755
distance,local,32768,,,76433918.0,ns,106190
distance,local,32768,,,71991074.0,ns,107625
distance,local,32768,,,72920339.0,ns,109060
distance,local,32768,,,74120637.0,ns,110495
distance,local,32768,,,74596912.0,ns,111930
distance,local,32768,,,79380817.0,ns,113365
distance,local,32768,,,77047331.0,ns,114800
distance,local,32768,,,80828209.0,ns,116235
distance,local,32768,,,82054492.0,ns,117670
distance,local,32768,,,79427935.0,ns,119105
distance,local,32768,,,81201438.0,ns,120540
distance,local,32768,,,84593914.0,ns,121975
distance,local,32768,,,83796057.0,ns,123410
distance,local,32768,,,84702357.0,ns,124845
distance,local,32768,,,84475179.0,ns,126280
distance,local,32768,,,93960752.0,ns,127715
distance,local,32768,,,96840218.0,ns,129150
distance,local,32768,,,101974204.0,ns,130585
distance,local,32768,,,97669218.0,ns,132020
distance,local,32768,,,98187710.0,ns,133455
distance,local,32768,,,99686352.0,ns,134890
distance,local,32768,,,101967710.0,ns,136325
distance,local,32768,,,103864075.0,ns,137760
distance,local,32768,,,104524317.0,ns,139195
distance,local,32768,,,106601344.0,ns,140630
distance,local,32768,,,108060097.0,ns,142065
distance,local,32768,,,112479340.0,ns,143500
