group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
distance,local,4194304,,,1640817.0,ns,9
distance,local,4194304,,,4076548.0,ns,18
distance,local,4194304,,,4157733.0,ns,27
distance,local,4194304,,,6844814.0,ns,36
distance,local,4194304,,,7435727.0,ns,45
distance,local,4194304,,,6153679.0,ns,54
distance,local,4194304,,,9158347.0,ns,63
distance,local,4194304,,,8313400.0,ns,72
distance,local,4194304,,,9738603.0,ns,81
distance,local,4194304,,,10248304.0,ns,90
distance,local,4194304,,,10804737.0,ns,99
distance,local,4194304,,,12539154.0,ns,108
distance,local,4194304,,,13322678.0,ns,117
distance,local,4194304,,,14100585.0,ns,126
distance,local,4194304,,,14602683.0,ns,135
distance,local,4194304,,,17180770.0,ns,144
distance,local,4194304,,,17222312.0,ns,153
distance,local,4194304,,,18948414.0,ns,162
distance,local,4194304,,,19401507.0,ns,171
distance,local,4194304,,,20459887.0,ns,180
distance,local,4194304,,,21042716.0,ns,189
distance,local,4194304,,,22590087.0,ns,198
distance,local,4194304,,,22921409.0,ns,207
distance,local,4194304,,,24061898.0,ns,216
distance,local,4194304,,,26712237.0,ns,225
distance,local,4194304,,,37664837.0,ns,234
distance,local,4194304,,,28756776.0,ns,243
distance,local,4194304,,,29057386.0,ns,252
distance,local,4194304,,,29939543.0,ns,261
distance,local,4194304,,,29790856.0,ns,270
distance,local,4194304,,,31622338.0,ns,279
distance,local,4194304,,,33479661.0,ns,288
distance,local,4194304,,,33478694.0,ns,297
distance,local,4194304,,,34161916.0,ns,306
distance,local,4194304,,,36459409.0,ns,315
distance,local,4194304,,,37260881.0,ns,324
distance,local,4194304,,,41435128.0,ns,333
distance,local,4194304,,,39125397.0,ns,342
distance,local,4194304,,,39752733.0,ns,351
distance,local,4194304,,,52819313.0,ns,360
distance,local,4194304,,,47204102.0,ns,369
distance,local,4194304,,,48628995.0,ns,378
distance,local,4194304,,,43716701.0,ns,387
distance,local,4194304,,,44495001.0,ns,396
distance,local,4194304,,,45410570.0,ns,405
distance,local,4194304,,,46878687.0,ns,414
distance,local,4194304,,,48207730.0,ns,423
distance,local,4194304,,,48077833.0,ns,432
distance,local,4194304,,,49098052.0,ns,441
distance,local,4194304,,,51392326.0,ns,450
distance,local,4194304,,,61187610.0,ns,459
distance,local,4194304,,,53443071.0,ns,468
distance,local,4194304,,,53528252.0,ns,477
distance,local,4194304,,,60340440.0,ns,486
distance,local,4194304,,,55850985.0,ns,495
distance,local,4194304,,,57180491.0,ns,504
distance,local,4194304,,,58418785.0,ns,513
distance,local,4194304,,,59881554.0,ns,522
distance,local,4194304,,,72371002.0,ns,531
distance,local,4194304,,,66363256.0,ns,540
distance,local,4194304,,,62491715.0,ns,549
distance,local,4194304,,,63700427.0,ns,558
distance,local,4194304,,,64293843.0,ns,567
distance,local,4194304,,,72611833.0,ns,576
distance,local,4194304,,,66090496.0,ns,585
distance,local,4194304,,,67072645.0,ns,594
distance,local,4194304,,,79942776.0,ns,603
distance,local,4194304,,,69042030.0,ns,612
distance,local,4194304,,,71891628.0,ns,621
distance,local,4194304,,,71843412.0,ns,630
distance,local,4194304,,,73266766.0,ns,639
distance,local,4194304,,,79786188.0,ns,648
distance,local,4194304,,,84465506.0,ns,657
distance,local,4194304,,,75321903.0,ns,666
distance,local,4194304,,,83337967.0,ns,675
distance,local,4194304,,,78077964.0,ns,684
distance,local,4194304,,,80258706.0,ns,693
distance,local,4194304,,,80217294.0,ns,702
distance,local,4194304,,,92931995.0,ns,711
distance,local,4194304,,,84516131.0,ns,720
distance,local,4194304,,,84575378.0,ns,729
distance,local,4194304,,,85322778.0,ns,738
distance,local,4194304,,,85206214.0,ns,747
distance,local,4194304,,,86404639.0,ns,756
distance,local,4194304,,,95981010.0,ns,765
distance,local,4194304,,,93294716.0,ns,774
distance,local,4194304,,,87946733.0,ns,783
distance,local,4194304,,,91305101.0,ns,792
distance,local,4194304,,,90853790.0,ns,801
distance,local,4194304,,,92396456.0,ns,810
distance,local,4194304,,,104641156.0,ns,819
distance,local,4194304,,,98070001.0,ns,828
distance,local,4194304,,,98169339.0,ns,837
distance,local,4194304,,,96228068.0,ns,846
distance,local,4194304,,,96875429.0,ns,855
distance,local,4194304,,,106531613.0,ns,864
distance,local,4194304,,,112869272.0,ns,873
distance,local,4194304,,,115459822.0,ns,882
distance,local,4194304,,,129298294.0,ns,891
distance,local,4194304,,,122344576.0,ns,900
