group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
weight,local,262144,,,1138158.0,ns,172
weight,local,262144,,,2390654.0,ns,344
weight,local,262144,,,3374587.0,ns,516
weight,local,262144,,,6098323.0,ns,688
weight,local,262144,,,6262215.0,ns,860
weight,local,262144,,,6210589.0,ns,1032
weight,local,262144,,,7508801.0,ns,1204
weight,local,262144,,,8054717.0,ns,1376
weight,local,262144,,,8856748.0,ns,1548
weight,local,262144,,,10145090.0,ns,1720
weight,local,262144,,,10854268.0,ns,1892
weight,local,262144,,,11948444.0,ns,2064
weight,local,262144,,,13024110.0,ns,2236
weight,local,262144,,,13700407.0,ns,2408
weight,local,262144,,,14832951.0,ns,2580
weight,local,262144,,,17262538.0,ns,2752
weight,local,262144,,,18073905.0,ns,2924
weight,local,262144,,,19773950.0,ns,3096
weight,local,262144,,,20983391.0,ns,3268
weight,local,262144,,,22828719.0,ns,3440
weight,local,262144,,,21844974.0,ns,3612
weight,local,262144,,,25695377.0,ns,3784
weight,local,262144,,,24826500.0,ns,3956
weight,local,262144,,,26335200.0,ns,4128
weight,local,262144,,,29745984.0,ns,4300
weight,local,262144,,,27879749.0,ns,4472
weight,local,262144,,,28457645.0,ns,4644
weight,local,262144,,,28235050.0,ns,4816
weight,local,262144,,,29251899.0,ns,4988
weight,local,262144,,,30109154.0,ns,5160
weight,local,262144,,,30976792.0,ns,5332
weight,local,262144,,,31579077.0,ns,5504
weight,local,262144,,,32732824.0,ns,5676
weight,local,262144,,,33934619.0,ns,5848
weight,local,262144,,,34829980.0,ns,6020
weight,local,262144,,,35941402.0,ns,6192
weight,local,262144,,,36466500.0,ns,6364
weight,local,262144,,,39786023.0,ns,6536
weight,local,262144,,,39944758.0,ns,6708
weight,local,262144,,,39911510.0,ns,6880
weight,local,262144,,,41168781.0,ns,7052
weight,local,262144,,,41845049.0,ns,7224
weight,local,262144,,,42674277.0,ns,7396
weight,local,262144,,,43828330.0,ns,7568
weight,local,262144,,,44193578.0,ns,7740
weight,local,262144,,,46758532.0,ns,7912
weight,local,262144,,,46169250.0,ns,8084
weight,local,262144,,,48184422.0,ns,8256
weight,local,262144,,,48834052.0,ns,8428
weight,local,262144,,,51689197.0,ns,8600
weight,local,262144,,,50579389.0,ns,8772
weight,local,262144,,,52256457.0,ns,8944
weight,local,262144,,,53255931.0,ns,9116
weight,local,262144,,,54037161.0,ns,9288
weight,local,262144,,,55382188.0,ns,9460
weight,local,262144,,,55886845.0,ns,9632
weight,local,262144,,,57752081.0,ns,9804
weight,local,262144,,,58637671.0,ns,9976
weight,local,262144,,,60729149.0,ns,10148
weight,local,262144,,,60423317.0,ns,10320
weight,local,262144,,,61070839.0,ns,10492
weight,local,262144,,,62137404.0,ns,10664
weight,local,262144,,,62650112.0,ns,10836
weight,local,262144,,,63988679.0,ns,11008
weight,local,262144,,,64941953.0,ns,11180
weight,local,262144,,,64763243.0,ns,11352
weight,local,262144,,,68240914.0,ns,11524
weight,local,262144,,,67850365.0,ns,11696
weight,local,262144,,,69238247.0,ns,11868
weight,local,262144,,,69404468.0,ns,12040
weight,local,262144,,,70962315.0,ns,12212
weight,local,262144,,,71848716.0,ns,12384
weight,local,262144,,,73010681.0,ns,12556
weight,local,262144,,,75454484.0,ns,12728
weight,local,262144,,,75825218.0,ns,12900
weight,local,262144,,,76278155.0,ns,13072
weight,local,262144,,,76894815.0,ns,13244
weight,local,262144,,,77673107.0,ns,13416
weight,local,262144,,,79061975.0,ns,13588
weight,local,262144,,,81621795.0,ns,13760
weight,local,262144,,,81132672.0,ns,13932
weight,local,262144,,,82235377.0,ns,14104
weight,local,262144,,,83095892.0,ns,14276
weight,local,262144,,,85410956.0,ns,14448
weight,local,262144,,,85897053.0,ns,14620
weight,local,262144,,,89237774.0,ns,14792
weight,local,262144,,,87370110.0,ns,14964
weight,local,262144,,,88902450.0,ns,15136
weight,local,262144,,,88133688.0,ns,15308
weight,local,262144,,,86062022.0,ns,15480
weight,local,262144,,,83343604.0,ns,15652
weight,local,262144,,,87679433.0,ns,15824
weight,local,262144,,,97502152.0,ns,15996
weight,local,262144,,,97376992.0,ns,16168
weight,local,262144,,,100071434.0,ns,16340
weight,local,262144,,,96433113.0,ns,16512
weight,local,262144,,,103659046.0,ns,16684
weight,local,262144,,,99574010.0,ns,16856
weight,local,262144,,,101458637.0,ns,17028
weight,local,262144,,,101804714.0,ns,17200
