group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
weight,reference,131072,,,1176091.0,ns,113
weight,reference,131072,,,2390773.0,ns,226
weight,reference,131072,,,3315313.0,ns,339
weight,reference,131072,,,8699704.0,ns,452
weight,reference,131072,,,5586801.0,ns,565
weight,reference,131072,,,6026371.0,ns,678
weight,reference,131072,,,7931943.0,ns,791
weight,reference,131072,,,7952836.0,ns,904
weight,reference,131072,,,9551845.0,ns,1017
weight,reference,131072,,,9509499.0,ns,1130
weight,reference,131072,,,10500178.0,ns,1243
weight,reference,131072,,,11227321.0,ns,1356
weight,reference,131072,,,12284173.0,ns,1469
weight,reference,131072,,,12998003.0,ns,1582
weight,reference,131072,,,14234337.0,ns,1695
weight,reference,131072,,,14717734.0,ns,1808
weight,reference,131072,,,15544358.0,ns,1921
weight,reference,131072,,,16662105.0,ns,2034
weight,reference,131072,,,17617341.0,ns,2147
weight,reference,131072,,,20879204.0,ns,2260
weight,reference,131072,,,21290266.0,ns,2373
weight,reference,131072,,,20606011.0,ns,2486
weight,reference,131072,,,21406668.0,ns,2599
weight,reference,131072,,,22645830.0,ns,2712
weight,reference,131072,,,23036878.0,ns,2825
weight,reference,131072,,,23857199.0,ns,2938
weight,reference,131072,,,24884886.0,ns,3051
weight,reference,131072,,,25830357.0,ns,3164
weight,reference,131072,,,26644248.0,ns,3277
weight,reference,131072,,,27582806.0,ns,3390
weight,reference,131072,,,28585329.0,ns,3503
weight,reference,131072,,,29819909.0,ns,3616
weight,reference,131072,,,31099067.0,ns,3729
weight,reference,131072,,,32145298.0,ns,3842
weight,reference,131072,,,32726172.0,ns,3955
weight,reference,131072,,,34506651.0,ns,4068
weight,reference,131072,,,33982673.0,ns,4181
weight,reference,131072,,,39087206.0,ns,4294
weight,reference,131072,,,37323186.0,ns,4407
weight,reference,131072,,,37075245.0,ns,4520
weight,reference,131072,,,37661426.0,ns,4633
weight,reference,131072,,,38640885.0,ns,4746
weight,reference,131072,,,41817869.0,ns,4859
weight,reference,131072,,,43888682.0,ns,4972
weight,reference,131072,,,44636235.0,ns,5085
weight,reference,131072,,,45253870.0,ns,5198
weight,reference,131072,,,47740026.0,ns,5311
weight,reference,131072,,,51757632.0,ns,5424
weight,reference,131072,,,53742226.0,ns,5537
weight,reference,131072,,,56046397.0,ns,5650
weight,reference,131072,,,55281903.0,ns,5763
weight,reference,131072,,,55907875.0,ns,5876
weight,reference,131072,,,55341771.0,ns,5989
weight,reference,131072,,,55124805.0,ns,6102
weight,reference,131072,,,55497786.0,ns,6215
weight,reference,131072,,,56238085.0,ns,6328
weight,reference,131072,,,57957490.0,ns,6441
weight,reference,131072,,,58187900.0,ns,6554
weight,reference,131072,,,58219295.0,ns,6667
weight,reference,131072,,,55594068.0,ns,6780
weight,reference,131072,,,56259168.0,ns,6893
weight,reference,131072,,,57239145.0,ns,7006
weight,reference,131072,,,57956946.0,ns,7119
weight,reference,131072,,,58646691.0,ns,7232
weight,reference,131072,,,60083576.0,ns,7345
weight,reference,131072,,,60931434.0,ns,7458
weight,reference,131072,,,64346059.0,ns,7571
weight,reference,131072,,,62965490.0,ns,7684
weight,reference,131072,,,63590047.0,ns,7797
weight,reference,131072,,,64347680.0,ns,7910
weight,reference,131072,,,65303810.0,ns,8023
weight,reference,131072,,,66877957.0,ns,8136
weight,reference,131072,,,67258901.0,ns,8249
weight,reference,131072,,,68000270.0,ns,8362
weight,reference,131072,,,72266009.0,ns,8475
weight,reference,131072,,,71365353.0,ns,8588
weight,reference,131072,,,73986293.0,ns,8701
weight,reference,131072,,,72640433.0,ns,8814
weight,reference,131072,,,72735291.0,ns,8927
weight,reference,131072,,,73911404.0,ns,9040
weight,reference,131072,,,74544679.0,ns,9153
weight,reference,131072,,,79612208.0,ns,9266
weight,reference,131072,,,76628950.0,ns,9379
weight,reference,131072,,,77496765.0,ns,9492
weight,reference,131072,,,79580056.0,ns,9605
weight,reference,131072,,,79273513.0,ns,9718
weight,reference,131072,,,79864423.0,ns,9831
weight,reference,131072,,,84200119.0,ns,9944
weight,reference,131072,,,82158555.0,ns,10057
weight,reference,131072,,,83879608.0,ns,10170
weight,reference,131072,,,84355484.0,ns,10283
weight,reference,131072,,,84510866.0,ns,10396
weight,reference,131072,,,85624786.0,ns,10509
weight,reference,131072,,,89199190.0,ns,10622
weight,reference,131072,,,87575945.0,ns,10735
weight,reference,131072,,,88178576.0,ns,10848
weight,reference,131072,,,89924598.0,ns,10961
weight,reference,131072,,,91476432.0,ns,11074
weight,reference,131072,,,96036812.0,ns,11187
weight,reference,131072,,,95060749.0,ns,11300
