group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
distance,local,1048576,,,1190625.0,ns,33
distance,local,1048576,,,2116823.0,ns,66
distance,local,1048576,,,4278963.0,ns,99
distance,local,1048576,,,6508811.0,ns,132
distance,local,1048576,,,6438242.0,ns,165
distance,local,1048576,,,6948286.0,ns,198
distance,local,1048576,,,7570134.0,ns,231
distance,local,1048576,,,8163612.0,ns,264
distance,local,1048576,,,8936686.0,ns,297
distance,local,1048576,,,9649201.0,ns,330
distance,local,1048576,,,11340301.0,ns,363
distance,local,1048576,,,12097939.0,ns,396
distance,local,1048576,,,12683633.0,ns,429
distance,local,1048576,,,15278019.0,ns,462
distance,local,1048576,,,17758144.0,ns,495
distance,local,1048576,,,16265673.0,ns,528
distance,local,1048576,,,16517994.0,ns,561
distance,local,1048576,,,18245106.0,ns,594
distance,local,1048576,,,18344665.0,ns,627
distance,local,1048576,,,19991119.0,ns,660
distance,local,1048576,,,20676899.0,ns,693
distance,local,1048576,,,21796676.0,ns,726
distance,local,1048576,,,22760656.0,ns,759
distance,local,1048576,,,23693975.0,ns,792
distance,local,1048576,,,25241492.0,ns,825
distance,local,1048576,,,29267519.0,ns,858
distance,local,1048576,,,26719174.0,ns,891
distance,local,1048576,,,31869302.0,ns,924
distance,local,1048576,,,32600838.0,ns,957
distance,local,1048576,,,32546105.0,ns,990
distance,local,1048576,,,29473097.0,ns,1023
distance,local,1048576,,,29866118.0,ns,1056
distance,local,1048576,,,30608071.0,ns,1089
distance,local,1048576,,,31554476.0,ns,1122
distance,local,1048576,,,32458324.0,ns,1155
distance,local,1048576,,,33117622.0,ns,1188
distance,local,1048576,,,35120614.0,ns,1221
distance,local,1048576,,,35201653.0,ns,1254
distance,local,1048576,,,36091308.0,ns,1287
distance,local,1048576,,,36980839.0,ns,1320
distance,local,1048576,,,41740916.0,ns,1353
distance,local,1048576,,,40461330.0,ns,1386
distance,local,1048576,,,40209723.0,ns,1419
distance,local,1048576,,,40674989.0,ns,1452
distance,local,1048576,,,41816603.0,ns,1485
distance,local,1048576,,,42494554.0,ns,1518
distance,local,1048576,,,44077708.0,ns,1551
distance,local,1048576,,,45591976.0,ns,1584
distance,local,1048576,,,45389636.0,ns,1617
distance,local,1048576,,,46070518.0,ns,1650
distance,local,1048576,,,47792666.0,ns,1683
distance,local,1048576,,,51310650.0,ns,1716
distance,local,1048576,,,51727708.0,ns,1749
distance,local,1048576,,,50160571.0,ns,1782
distance,local,1048576,,,51840869.0,ns,1815
distance,local,1048576,,,51710755.0,ns,1848
distance,local,1048576,,,53162484.0,ns,1881
distance,local,1048576,,,53650105.0,ns,1914
distance,local,1048576,,,56178140.0,ns,1947
distance,local,1048576,,,56583254.0,ns,1980
distance,local,1048576,,,56845316.0,ns,2013
distance,local,1048576,,,61620117.0,ns,2046
distance,local,1048576,,,58265575.0,ns,2079
distance,local,1048576,,,60112439.0,ns,2112
distance,local,1048576,,,59764515.0,ns,2145
distance,local,1048576,,,62415526.0,ns,2178
distance,local,1048576,,,62913957.0,ns,2211
distance,local,1048576,,,62985592.0,ns,2244
distance,local,1048576,,,64145236.0,ns,2277
distance,local,1048576,,,68853282.0,ns,2310
distance,local,1048576,,,66455329.0,ns,2343
distance,local,1048576,,,69626659.0,ns,2376
distance,local,1048576,,,68018361.0,ns,2409
distance,local,1048576,,,68148860.0,ns,2442
distance,local,1048576,,,70053923.0,ns,2475
distance,local,1048576,,,70007862.0,ns,2508
distance,local,1048576,,,78301387.0,ns,2541
distance,local,1048576,,,72910028.0,ns,2574
distance,local,1048576,,,73174797.0,ns,2607
distance,local,1048576,,,74099874.0,ns,2640
distance,local,1048576,,,75761318.0,ns,2673
distance,local,1048576,,,75921699.0,ns,2706
distance,local,1048576,,,77515760.0,ns,2739
distance,local,1048576,,,82245319.0,ns,2772
distance,local,1048576,,,78900249.0,ns,2805
distance,local,1048576,,,81513991.0,ns,2838
distance,local,1048576,,,80373593.0,ns,2871
distance,local,1048576,,,81809329.0,ns,2904
distance,local,1048576,,,82479435.0,ns,2937
distance,local,1048576,,,87415764.0,ns,2970
distance,local,1048576,,,85399413.0,ns,3003
distance,local,1048576,,,84731746.0,ns,3036
distance,local,1048576,,,87272241.0,ns,3069
distance,local,1048576,,,87563844.0,ns,3102
distance,local,1048576,,,90242856.0,ns,3135
distance,local,1048576,,,93043495.0,ns,3168
distance,local,1048576,,,90465619.0,ns,3201
distance,local,1048576,,,92697834.0,ns,3234
distance,local,1048576,,,96510600.0,ns,3267
distance,local,1048576,,,93336641.0,ns,3300
