group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
weight,local,524288,,,1208833.0,ns,77
weight,local,524288,,,2356123.0,ns,154
weight,local,524288,,,3288570.0,ns,231
weight,local,524288,,,5762556.0,ns,308
weight,local,524288,,,7156216.0,ns,385
weight,local,524288,,,6550657.0,ns,462
weight,local,524288,,,8057066.0,ns,539
weight,local,524288,,,8393899.0,ns,616
weight,local,524288,,,8835382.0,ns,693
weight,local,524288,,,10003045.0,ns,770
weight,local,524288,,,10555840.0,ns,847
weight,local,524288,,,11751616.0,ns,924
weight,local,524288,,,12625174.0,ns,1001
weight,local,524288,,,13431681.0,ns,1078
weight,local,524288,,,15196299.0,ns,1155
weight,local,524288,,,15364230.0,ns,1232
weight,local,524288,,,16198916.0,ns,1309
weight,local,524288,,,17238437.0,ns,1386
weight,local,524288,,,18033225.0,ns,1463
weight,local,524288,,,19362561.0,ns,1540
weight,local,524288,,,19945260.0,ns,1617
weight,local,524288,,,21497195.0,ns,1694
weight,local,524288,,,23794067.0,ns,1771
weight,local,524288,,,24770104.0,ns,1848
weight,local,524288,,,24093138.0,ns,1925
weight,local,524288,,,24874465.0,ns,2002
weight,local,524288,,,25861993.0,ns,2079
weight,local,524288,,,26764051.0,ns,2156
weight,local,524288,,,27809912.0,ns,2233
weight,local,524288,,,30109857.0,ns,2310
weight,local,524288,,,29610856.0,ns,2387
weight,local,524288,,,30654414.0,ns,2464
weight,local,524288,,,31415194.0,ns,2541
weight,local,524288,,,32256658.0,ns,2618
weight,local,524288,,,33362238.0,ns,2695
weight,local,524288,,,34361621.0,ns,2772
weight,local,524288,,,35249311.0,ns,2849
weight,local,524288,,,36977288.0,ns,2926
weight,local,524288,,,37103034.0,ns,3003
weight,local,524288,,,41707661.0,ns,3080
weight,local,524288,,,39474905.0,ns,3157
weight,local,524288,,,39994448.0,ns,3234
weight,local,524288,,,41866169.0,ns,3311
weight,local,524288,,,41959783.0,ns,3388
weight,local,524288,,,42809947.0,ns,3465
weight,local,524288,,,43774645.0,ns,3542
weight,local,524288,,,45103045.0,ns,3619
weight,local,524288,,,46278982.0,ns,3696
weight,local,524288,,,46601917.0,ns,3773
weight,local,524288,,,47844829.0,ns,3850
weight,local,524288,,,52048221.0,ns,3927
weight,local,524288,,,50312022.0,ns,4004
weight,local,524288,,,50613276.0,ns,4081
weight,local,524288,,,51599843.0,ns,4158
weight,local,524288,,,52279505.0,ns,4235
weight,local,524288,,,54298262.0,ns,4312
weight,local,524288,,,54152496.0,ns,4389
weight,local,524288,,,65297271.0,ns,4466
weight,local,524288,,,68976343.0,ns,4543
weight,local,524288,,,72452235.0,ns,4620
weight,local,524288,,,69278969.0,ns,4697
weight,local,524288,,,68892112.0,ns,4774
weight,local,524288,,,68189381.0,ns,4851
weight,local,524288,,,72116312.0,ns,4928
weight,local,524288,,,71825929.0,ns,5005
weight,local,524288,,,81197685.0,ns,5082
weight,local,524288,,,77005046.0,ns,5159
weight,local,524288,,,68062881.0,ns,5236
weight,local,524288,,,72199545.0,ns,5313
weight,local,524288,,,74896360.0,ns,5390
weight,local,524288,,,76365763.0,ns,5467
weight,local,524288,,,79200864.0,ns,5544
weight,local,524288,,,70506678.0,ns,5621
weight,local,524288,,,81117745.0,ns,5698
weight,local,524288,,,79227612.0,ns,5775
weight,local,524288,,,81550841.0,ns,5852
weight,local,524288,,,82637562.0,ns,5929
weight,local,524288,,,80487665.0,ns,6006
weight,local,524288,,,75303015.0,ns,6083
weight,local,524288,,,82865361.0,ns,6160
weight,local,524288,,,77323735.0,ns,6237
weight,local,524288,,,86121166.0,ns,6314
weight,local,524288,,,85734779.0,ns,6391
weight,local,524288,,,100914958.0,ns,6468
weight,local,524288,,,99012810.0,ns,6545
weight,local,524288,,,103929707.0,ns,6622
weight,local,524288,,,105422674.0,ns,6699
weight,local,524288,,,102987533.0,ns,6776
weight,local,524288,,,103035209.0,ns,6853
weight,local,524288,,,103457779.0,ns,6930
weight,local,524288,,,106576561.0,ns,7007
weight,local,524288,,,96257148.0,ns,7084
weight,local,524288,,,93884366.0,ns,7161
weight,local,524288,,,89430249.0,ns,7238
weight,local,524288,,,97641224.0,ns,7315
weight,local,524288,,,101968519.0,ns,7392
weight,local,524288,,,101130936.0,ns,7469
weight,local,524288,,,102890764.0,ns,7546
weight,local,524288,,,103252018.0,ns,7623
weight,local,524288,,,106187450.0,ns,7700
