group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
distance,reference,67108864,,,60697433.0,ns,5
distance,reference,67108864,,,57031747.0,ns,5
distance,reference,67108864,,,58400055.0,ns,5
distance,reference,67108864,,,61158110.0,ns,5
distance,reference,67108864,,,68835499.0,ns,5
distance,reference,67108864,,,65995489.0,ns,5
distance,reference,67108864,,,57793333.0,ns,5
distance,reference,67108864,,,57132221.0,ns,5
distance,reference,67108864,,,56598600.0,ns,5
distance,reference,67108864,,,56586308.0,ns,5
distance,reference,67108864,,,57961354.0,ns,5
distance,reference,67108864,,,56103870.0,ns,5
distance,reference,67108864,,,63570589.0,ns,5
distance,reference,67108864,,,54571750.0,ns,5
distance,reference,67108864,,,53937525.0,ns,5
distance,reference,67108864,,,53196862.0,ns,5
distance,reference,67108864,,,53592600.0,ns,5
distance,reference,67108864,,,53105460.0,ns,5
distance,reference,67108864,,,53232189.0,ns,5
distance,reference,67108864,,,53553093.0,ns,5
distance,reference,67108864,,,54263618.0,ns,5
distance,reference,67108864,,,59191463.0,ns,5
distance,reference,67108864,,,54090869.0,ns,5
distance,reference,67108864,,,55798999.0,ns,5
distance,reference,67108864,,,53401642.0,ns,5
distance,reference,67108864,,,53337972.0,ns,5
distance,reference,67108864,,,53901894.0,ns,5
distance,reference,67108864,,,53424498.0,ns,5
distance,reference,67108864,,,53187987.0,ns,5
distance,reference,67108864,,,53095928.0,ns,5
distance,reference,67108864,,,59117005.0,ns,5
distance,reference,67108864,,,53223630.0,ns,5
distance,reference,67108864,,,52913047.0,ns,5
distance,reference,67108864,,,53678365.0,ns,5
distance,reference,67108864,,,56542220.0,ns,5
distance,reference,67108864,,,53714958.0,ns,5
distance,reference,67108864,,,53421197.0,ns,5
distance,reference,67108864,,,53244793.0,ns,5
distance,reference,67108864,,,54422816.0,ns,5
distance,reference,67108864,,,58534389.0,ns,5
distance,reference,67108864,,,55560787.0,ns,5
distance,reference,67108864,,,53499915.0,ns,5
distance,reference,67108864,,,53094718.0,ns,5
distance,reference,67108864,,,53382215.0,ns,5
distance,reference,67108864,,,52973087.0,ns,5
distance,reference,67108864,,,55872921.0,ns,5
distance,reference,67108864,,,54429885.0,ns,5
distance,reference,67108864,,,53781778.0,ns,5
distance,reference,67108864,,,53665827.0,ns,5
distance,reference,67108864,,,58987490.0,ns,5
distance,reference,67108864,,,53431250.0,ns,5
distance,reference,67108864,,,53445558.0,ns,5
distance,reference,67108864,,,53521914.0,ns,5
distance,reference,67108864,,,53513381.0,ns,5
distance,reference,67108864,,,53662222.0,ns,5
distance,reference,67108864,,,53272937.0,ns,5
distance,reference,67108864,,,56931646.0,ns,5
distance,reference,67108864,,,54775720.0,ns,5
distance,reference,67108864,,,59801623.0,ns,5
distance,reference,67108864,,,54953261.0,ns,5
distance,reference,67108864,,,53741879.0,ns,5
distance,reference,67108864,,,53326050.0,ns,5
distance,reference,67108864,,,53424682.0,ns,5
distance,reference,67108864,,,53339502.0,ns,5
distance,reference,67108864,,,53610241.0,ns,5
distance,reference,67108864,,,53264856.0,ns,5
distance,reference,67108864,,,53552797.0,ns,5
distance,reference,67108864,,,61864239.0,ns,5
distance,reference,67108864,,,53793608.0,ns,5
distance,reference,67108864,,,53546868.0,ns,5
distance,reference,67108864,,,53999618.0,ns,5
distance,reference,67108864,,,53895555.0,ns,5
distance,reference,67108864,,,53050809.0,ns,5
distance,reference,67108864,,,53084571.0,ns,5
distance,reference,67108864,,,55508772.0,ns,5
distance,reference,67108864,,,54500670.0,ns,5
distance,reference,67108864,,,59323867.0,ns,5
distance,reference,67108864,,,53586298.0,ns,5
distance,reference,67108864,,,58866352.0,ns,5
distance,reference,67108864,,,58867369.0,ns,5
distance,reference,67108864,,,53958529.0,ns,5
distance,reference,67108864,,,53208072.0,ns,5
distance,reference,67108864,,,53682101.0,ns,5
distance,reference,67108864,,,57167750.0,ns,5
distance,reference,67108864,,,57145634.0,ns,5
distance,reference,67108864,,,66082692.0,ns,5
distance,reference,67108864,,,55977142.0,ns,5
distance,reference,67108864,,,62221116.0,ns,5
distance,reference,67108864,,,54271102.0,ns,5
distance,reference,67108864,,,61628319.0,ns,5
distance,reference,67108864,,,53882010.0,ns,5
distance,reference,67108864,,,54792428.0,ns,5
distance,reference,67108864,,,54361120.0,ns,5
distance,reference,67108864,,,53038777.0,ns,5
distance,reference,67108864,,,60171161.0,ns,5
distance,reference,67108864,,,53349985.0,ns,5
distance,reference,67108864,,,53819964.0,ns,5
distance,reference,67108864,,,53170909.0,ns,5
distance,reference,67108864,,,53634344.0,ns,5
distance,reference,67108864,,,55265783.0,ns,5
