group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
distance,local,131072,,,1159234.0,ns,332
distance,local,131072,,,2186998.0,ns,664
distance,local,131072,,,3355445.0,ns,996
distance,local,131072,,,6315652.0,ns,1328
distance,local,131072,,,6009315.0,ns,1660
distance,local,131072,,,6454864.0,ns,1992
distance,local,131072,,,6944244.0,ns,2324
distance,local,131072,,,7715520.0,ns,2656
distance,local,131072,,,8379951.0,ns,2988
distance,local,131072,,,9247898.0,ns,3320
distance,local,131072,,,10063639.0,ns,3652
distance,local,131072,,,11125869.0,ns,3984
distance,local,131072,,,12797352.0,ns,4316
distance,local,131072,,,13501683.0,ns,4648
distance,local,131072,,,14650005.0,ns,4980
distance,local,131072,,,16025211.0,ns,5312
distance,local,131072,,,16197698.0,ns,5644
distance,local,131072,,,18997326.0,ns,5976
distance,local,131072,,,20730929.0,ns,6308
distance,local,131072,,,23986543.0,ns,6640
distance,local,131072,,,24484189.0,ns,6972
distance,local,131072,,,27651350.0,ns,7304
distance,local,131072,,,29322588.0,ns,7636
distance,local,131072,,,31684371.0,ns,7968
distance,local,131072,,,28481198.0,ns,8300
distance,local,131072,,,28580521.0,ns,8632
distance,local,131072,,,30953311.0,ns,8964
distance,local,131072,,,30681096.0,ns,9296
distance,local,131072,,,29126869.0,ns,9628
distance,local,131072,,,29718058.0,ns,9960
distance,local,131072,,,31553072.0,ns,10292
distance,local,131072,,,32301785.0,ns,10624
distance,local,131072,,,32327670.0,ns,10956
distance,local,131072,,,35102737.0,ns,11288
distance,local,131072,,,37267154.0,ns,11620
distance,local,131072,,,38260551.0,ns,11952
distance,local,131072,,,42725150.0,ns,12284
distance,local,131072,,,39041140.0,ns,12616
distance,local,131072,,,38083454.0,ns,12948
distance,local,131072,,,39021074.0,ns,13280
distance,local,131072,,,40023651.0,ns,13612
distance,local,131072,,,41915377.0,ns,13944
distance,local,131072,,,42126450.0,ns,14276
distance,local,131072,,,43116976.0,ns,14608
distance,local,131072,,,43148895.0,ns,14940
distance,local,131072,,,44118449.0,ns,15272
distance,local,131072,,,46056843.0,ns,15604
distance,local,131072,,,46420053.0,ns,15936
distance,local,131072,,,49265776.0,ns,16268
distance,local,131072,,,49807549.0,ns,16600
distance,local,131072,,,50599266.0,ns,16932
distance,local,131072,,,57561584.0,ns,17264
distance,local,131072,,,66454722.0,ns,17596
distance,local,131072,,,66938298.0,ns,17928
distance,local,131072,,,62019151.0,ns,18260
distance,local,131072,,,58066439.0,ns,18592
distance,local,131072,,,55980056.0,ns,18924
distance,local,131072,,,59331108.0,ns,19256
distance,local,131072,,,62432358.0,ns,19588
distance,local,131072,,,65079045.0,ns,19920
distance,local,131072,,,75390051.0,ns,20252
distance,local,131072,,,61547453.0,ns,20584
distance,local,131072,,,57147347.0,ns,20916
distance,local,131072,,,58827969.0,ns,21248
distance,local,131072,,,60534834.0,ns,21580
distance,local,131072,,,65806926.0,ns,21912
distance,local,131072,,,60303321.0,ns,22244
distance,local,131072,,,61030606.0,ns,22576
distance,local,131072,,,61849803.0,ns,22908
distance,local,131072,,,64211546.0,ns,23240
distance,local,131072,,,68764984.0,ns,23572
distance,local,131072,,,71986601.0,ns,23904
distance,local,131072,,,83085128.0,ns,24236
distance,local,131072,,,93012347.0,ns,24568
distance,local,131072,,,102837974.0,ns,24900
distance,local,131072,,,76419289.0,ns,25232
distance,local,131072,,,72850284.0,ns,25564
distance,local,131072,,,72276875.0,ns,25896
distance,local,131072,,,73259403.0,ns,26228
distance,local,131072,,,77440912.0,ns,26560
distance,local,131072,,,72713726.0,ns,26892
distance,local,131072,,,73473670.0,ns,27224
distance,local,131072,,,78254050.0,ns,27556
distance,local,131072,,,74697897.0,ns,27888
distance,local,131072,,,77831451.0,ns,28220
distance,local,131072,,,82583084.0,ns,28552
distance,local,131072,,,90214069.0,ns,28884
distance,local,131072,,,79458815.0,ns,29216
distance,local,131072,,,84462065.0,ns,29548
distance,local,131072,,,99243962.0,ns,29880
distance,local,131072,,,102106939.0,ns,30212
distance,local,131072,,,91752211.0,ns,30544
distance,local,131072,,,94754630.0,ns,30876
distance,local,131072,,,97034786.0,ns,31208
distance,local,131072,,,98073039.0,ns,31540
distance,local,131072,,,99649085.0,ns,31872
distance,local,131072,,,98254082.0,ns,32204
distance,local,131072,,,102179572.0,ns,32536
distance,local,131072,,,106845773.0,ns,32868
distance,local,131072,,,110165070.0,ns,33200
