group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
distance,local,4096,,,1135109.0,ns,9021
distance,local,4096,,,2028459.0,ns,18042
distance,local,4096,,,2991571.0,ns,27063
distance,local,4096,,,6514560.0,ns,36084
distance,local,4096,,,4938614.0,ns,45105
distance,local,4096,,,6037605.0,ns,54126
distance,local,4096,,,6850927.0,ns,63147
distance,local,4096,,,7482139.0,ns,72168
distance,local,4096,,,7987544.0,ns,81189
distance,local,4096,,,9100690.0,ns,90210
distance,local,4096,,,9782201.0,ns,99231
distance,local,4096,,,10968852.0,ns,108252
distance,local,4096,,,11490007.0,ns,117273
distance,local,4096,,,12584656.0,ns,126294
distance,local,4096,,,13258616.0,ns,135315
distance,local,4096,,,14368836.0,ns,144336
distance,local,4096,,,14985005.0,ns,153357
distance,local,4096,,,15670333.0,ns,162378
distance,local,4096,,,16750025.0,ns,171399
distance,local,4096,,,17758693.0,ns,180420
distance,local,4096,,,18473695.0,ns,189441
distance,local,4096,,,19567281.0,ns,198462
distance,local,4096,,,20223526.0,ns,207483
distance,local,4096,,,20952177.0,ns,216504
distance,local,4096,,,21808789.0,ns,225525
distance,local,4096,,,24276792.0,ns,234546
distance,local,4096,,,25385498.0,ns,243567
distance,local,4096,,,24931902.0,ns,252588
distance,local,4096,,,25673892.0,ns,261609
distance,local,4096,,,28256095.0,ns,270630
distance,local,4096,,,30272889.0,ns,279651
distance,local,4096,,,30451076.0,ns,288672
distance,local,4096,,,31350314.0,ns,297693
distance,local,4096,,,32824510.0,ns,306714
distance,local,4096,,,34237183.0,ns,315735
distance,local,4096,,,35092441.0,ns,324756
distance,local,4096,,,37525906.0,ns,333777
distance,local,4096,,,36793545.0,ns,342798
distance,local,4096,,,40955240.0,ns,351819
distance,local,4096,,,41873588.0,ns,360840
distance,local,4096,,,42678688.0,ns,369861
distance,local,4096,,,44028680.0,ns,378882
distance,local,4096,,,45756432.0,ns,387903
distance,local,4096,,,42502658.0,ns,396924
distance,local,4096,,,44392123.0,ns,405945
distance,local,4096,,,44796145.0,ns,414966
distance,local,4096,,,45951912.0,ns,423987
distance,local,4096,,,49284461.0,ns,433008
distance,local,4096,,,57009578.0,ns,442029
distance,local,4096,,,52374192.0,ns,451050
distance,local,4096,,,57756829.0,ns,460071
distance,local,4096,,,57626977.0,ns,469092
distance,local,4096,,,47453785.0,ns,478113
distance,local,4096,,,48342224.0,ns,487134
distance,local,4096,,,51780599.0,ns,496155
distance,local,4096,,,54197571.0,ns,505176
distance,local,4096,,,57541370.0,ns,514197
distance,local,4096,,,60196122.0,ns,523218
distance,local,4096,,,63814372.0,ns,532239
distance,local,4096,,,64476212.0,ns,541260
distance,local,4096,,,61921064.0,ns,550281
distance,local,4096,,,60383296.0,ns,559302
distance,local,4096,,,63238180.0,ns,568323
distance,local,4096,,,62377643.0,ns,577344
distance,local,4096,,,65561983.0,ns,586365
distance,local,4096,,,69547506.0,ns,595386
distance,local,4096,,,66441639.0,ns,604407
distance,local,4096,,,67659388.0,ns,613428
distance,local,4096,,,69587905.0,ns,622449
distance,local,4096,,,69249205.0,ns,631470
distance,local,4096,,,72821036.0,ns,640491
distance,local,4096,,,85405651.0,ns,649512
distance,local,4096,,,77445228.0,ns,658533
distance,local,4096,,,77312160.0,ns,667554
distance,local,4096,,,84204504.0,ns,676575
distance,local,4096,,,78706753.0,ns,685596
distance,local,4096,,,74795198.0,ns,694617
distance,local,4096,,,85770739.0,ns,703638
distance,local,4096,,,89409886.0,ns,712659
distance,local,4096,,,78491346.0,ns,721680
distance,local,4096,,,80559082.0,ns,730701
distance,local,4096,,,80087772.0,ns,739722
distance,local,4096,,,79320591.0,ns,748743
distance,local,4096,,,80912521.0,ns,757764
distance,local,4096,,,81396357.0,ns,766785
distance,local,4096,,,84228525.0,ns,775806
distance,local,4096,,,84623284.0,ns,784827
distance,local,4096,,,84422062.0,ns,793848
distance,local,4096,,,85039162.0,ns,802869
distance,local,4096,,,86435919.0,ns,811890
distance,local,4096,,,89168581.0,ns,820911
distance,local,4096,,,88496620.0,ns,829932
distance,local,4096,,,90389003.0,ns,838953
distance,local,4096,,,83067088.0,ns,847974
distance,local,4096,,,83410076.0,ns,856995
distance,local,4096,,,85733406.0,ns,866016
distance,local,4096,,,85430608.0,ns,875037
distance,local,4096,,,86229895.0,ns,884058
distance,local,4096,,,90880267.0,ns,893079
distance,local,4096,,,87770643.0,ns,902100
