group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
weight,reference,2048,,,955600.0,ns,3430
weight,reference,2048,,,2117189.0,ns,6860
weight,reference,2048,,,3845663.0,ns,10290
weight,reference,2048,,,5576653.0,ns,13720
weight,reference,2048,,,7200201.0,ns,17150
weight,reference,2048,,,7699398.0,ns,20580
weight,reference,2048,,,7764992.0,ns,24010
weight,reference,2048,,,8596032.0,ns,27440
weight,reference,2048,,,9141738.0,ns,30870
weight,reference,2048,,,9930201.0,ns,34300
weight,reference,2048,,,11358114.0,ns,37730
weight,reference,2048,,,11955520.0,ns,41160
weight,reference,2048,,,12414848.0,ns,44590
weight,reference,2048,,,13829321.0,ns,48020
weight,reference,2048,,,14860626.0,ns,51450
weight,reference,2048,,,15797164.0,ns,54880
weight,reference,2048,,,16807373.0,ns,58310
weight,reference,2048,,,18461652.0,ns,61740
weight,reference,2048,,,21144805.0,ns,65170
weight,reference,2048,,,23611455.0,ns,68600
weight,reference,2048,,,23315455.0,ns,72030
weight,reference,2048,,,24202330.0,ns,75460
weight,reference,2048,,,25390902.0,ns,78890
weight,reference,2048,,,30007766.0,ns,82320
weight,reference,2048,,,29885867.0,ns,85750
weight,reference,2048,,,27097691.0,ns,89180
weight,reference,2048,,,27524516.0,ns,92610
weight,reference,2048,,,28033587.0,ns,96040
weight,reference,2048,,,28607558.0,ns,99470
weight,reference,2048,,,30265378.0,ns,102900
weight,reference,2048,,,30621138.0,ns,106330
weight,reference,2048,,,32751027.0,ns,109760
weight,reference,2048,,,32674899.0,ns,113190
weight,reference,2048,,,33631083.0,ns,116620
weight,reference,2048,,,33322241.0,ns,120050
weight,reference,2048,,,33543201.0,ns,123480
weight,reference,2048,,,37451792.0,ns,126910
weight,reference,2048,,,44346136.0,ns,130340
weight,reference,2048,,,40438956.0,ns,133770
weight,reference,2048,,,43127532.0,ns,137200
weight,reference,2048,,,39526270.0,ns,140630
weight,reference,2048,,,38192416.0,ns,144060
weight,reference,2048,,,43909875.0,ns,147490
weight,reference,2048,,,45173641.0,ns,150920
weight,reference,2048,,,45810022.0,ns,154350
weight,reference,2048,,,46148359.0,ns,157780
weight,reference,2048,,,48464094.0,ns,161210
weight,reference,2048,,,43910142.0,ns,164640
weight,reference,2048,,,43826700.0,ns,168070
weight,reference,2048,,,47018858.0,ns,171500
weight,reference,2048,,,47197580.0,ns,174930
weight,reference,2048,,,46254503.0,ns,178360
weight,reference,2048,,,46117615.0,ns,181790
weight,reference,2048,,,47209751.0,ns,185220
weight,reference,2048,,,47893378.0,ns,188650
weight,reference,2048,,,48917304.0,ns,192080
weight,reference,2048,,,50336812.0,ns,195510
weight,reference,2048,,,53552068.0,ns,198940
weight,reference,2048,,,51791695.0,ns,202370
weight,reference,2048,,,56449319.0,ns,205800
weight,reference,2048,,,55293533.0,ns,209230
weight,reference,2048,,,59843378.0,ns,212660
weight,reference,2048,,,62670723.0,ns,216090
weight,reference,2048,,,64037237.0,ns,219520
weight,reference,2048,,,64836160.0,ns,222950
weight,reference,2048,,,62142516.0,ns,226380
weight,reference,2048,,,60489921.0,ns,229810
weight,reference,2048,,,63705184.0,ns,233240
weight,reference,2048,,,63042883.0,ns,236670
weight,reference,2048,,,63009815.0,ns,240100
weight,reference,2048,,,62946691.0,ns,243530
weight,reference,2048,,,64333999.0,ns,246960
weight,reference,2048,,,65982594.0,ns,250390
weight,reference,2048,,,65972197.0,ns,253820
weight,reference,2048,,,68060763.0,ns,257250
weight,reference,2048,,,71181946.0,ns,260680
weight,reference,2048,,,66980909.0,ns,264110
weight,reference,2048,,,67581112.0,ns,267540
weight,reference,2048,,,68561328.0,ns,270970
weight,reference,2048,,,69289367.0,ns,274400
weight,reference,2048,,,71165211.0,ns,277830
weight,reference,2048,,,72049266.0,ns,281260
weight,reference,2048,,,73787264.0,ns,284690
weight,reference,2048,,,73386940.0,ns,288120
weight,reference,2048,,,73710669.0,ns,291550
weight,reference,2048,,,76306634.0,ns,294980
weight,reference,2048,,,75796744.0,ns,298410
weight,reference,2048,,,76194941.0,ns,301840
weight,reference,2048,,,77218459.0,ns,305270
weight,reference,2048,,,82841160.0,ns,308700
weight,reference,2048,,,79313038.0,ns,312130
weight,reference,2048,,,79748743.0,ns,315560
weight,reference,2048,,,80603332.0,ns,318990
weight,reference,2048,,,81293217.0,ns,322420
weight,reference,2048,,,83493615.0,ns,325850
weight,reference,2048,,,86530056.0,ns,329280
weight,reference,2048,,,84392803.0,ns,332710
weight,reference,2048,,,85861832.0,ns,336140
weight,reference,2048,,,92552235.0,ns,339570
weight,reference,2048,,,97265562.0,ns,343000
