group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
weight,reference,1024,,,1056483.0,ns,7007
weight,reference,1024,,,2480763.0,ns,14014
weight,reference,1024,,,3384395.0,ns,21021
weight,reference,1024,,,6538715.0,ns,28028
weight,reference,1024,,,5326398.0,ns,35035
weight,reference,1024,,,7182289.0,ns,42042
weight,reference,1024,,,6950731.0,ns,49049
weight,reference,1024,,,8376165.0,ns,56056
weight,reference,1024,,,8742048.0,ns,63063
weight,reference,1024,,,9625352.0,ns,70070
weight,reference,1024,,,10853129.0,ns,77077
weight,reference,1024,,,11886222.0,ns,84084
weight,reference,1024,,,12900085.0,ns,91091
weight,reference,1024,,,13628599.0,ns,98098
weight,reference,1024,,,14406520.0,ns,105105
weight,reference,1024,,,15469485.0,ns,112112
weight,reference,1024,,,16418059.0,ns,119119
weight,reference,1024,,,17676451.0,ns,126126
weight,reference,1024,,,18457351.0,ns,133133
weight,reference,1024,,,21794051.0,ns,140140
weight,reference,1024,,,21839796.0,ns,147147
weight,reference,1024,,,21725377.0,ns,154154
weight,reference,1024,,,22874770.0,ns,161161
weight,reference,1024,,,24204690.0,ns,168168
weight,reference,1024,,,23960175.0,ns,175175
weight,reference,1024,,,25195641.0,ns,182182
weight,reference,1024,,,27386352.0,ns,189189
weight,reference,1024,,,27876127.0,ns,196196
weight,reference,1024,,,28749860.0,ns,203203
weight,reference,1024,,,29450035.0,ns,210210
weight,reference,1024,,,30374184.0,ns,217217
weight,reference,1024,,,31936900.0,ns,224224
weight,reference,1024,,,32357833.0,ns,231231
weight,reference,1024,,,33836757.0,ns,238238
weight,reference,1024,,,34440078.0,ns,245245
weight,reference,1024,,,35226776.0,ns,252252
weight,reference,1024,,,37134591.0,ns,259259
weight,reference,1024,,,40439492.0,ns,266266
weight,reference,1024,,,39215498.0,ns,273273
weight,reference,1024,,,39848206.0,ns,280280
weight,reference,1024,,,39864956.0,ns,287287
weight,reference,1024,,,41134214.0,ns,294294
weight,reference,1024,,,42601508.0,ns,301301
weight,reference,1024,,,43104870.0,ns,308308
weight,reference,1024,,,44332876.0,ns,315315
weight,reference,1024,,,44900594.0,ns,322322
weight,reference,1024,,,46084446.0,ns,329329
weight,reference,1024,,,47032923.0,ns,336336
weight,reference,1024,,,49904341.0,ns,343343
weight,reference,1024,,,49956675.0,ns,350350
weight,reference,1024,,,49486898.0,ns,357357
weight,reference,1024,,,51147506.0,ns,364364
weight,reference,1024,,,51986032.0,ns,371371
weight,reference,1024,,,53339075.0,ns,378378
weight,reference,1024,,,53788655.0,ns,385385
weight,reference,1024,,,51436760.0,ns,392392
weight,reference,1024,,,52147179.0,ns,399399
weight,reference,1024,,,52333668.0,ns,406406
weight,reference,1024,,,56588068.0,ns,413413
weight,reference,1024,,,55414138.0,ns,420420
weight,reference,1024,,,55148351.0,ns,427427
weight,reference,1024,,,56023197.0,ns,434434
weight,reference,1024,,,56841785.0,ns,441441
weight,reference,1024,,,58192471.0,ns,448448
weight,reference,1024,,,58535269.0,ns,455455
weight,reference,1024,,,60315097.0,ns,462462
weight,reference,1024,,,63875913.0,ns,469469
weight,reference,1024,,,63557843.0,ns,476476
weight,reference,1024,,,62485089.0,ns,483483
weight,reference,1024,,,62980252.0,ns,490490
weight,reference,1024,,,64205598.0,ns,497497
weight,reference,1024,,,70841453.0,ns,504504
weight,reference,1024,,,77285596.0,ns,511511
weight,reference,1024,,,79950191.0,ns,518518
weight,reference,1024,,,78544457.0,ns,525525
weight,reference,1024,,,78555629.0,ns,532532
weight,reference,1024,,,80658566.0,ns,539539
weight,reference,1024,,,80265049.0,ns,546546
weight,reference,1024,,,72066814.0,ns,553553
weight,reference,1024,,,72637149.0,ns,560560
weight,reference,1024,,,79536647.0,ns,567567
weight,reference,1024,,,80572843.0,ns,574574
weight,reference,1024,,,80770647.0,ns,581581
weight,reference,1024,,,83983611.0,ns,588588
weight,reference,1024,,,86856872.0,ns,595595
weight,reference,1024,,,89716093.0,ns,602602
weight,reference,1024,,,94078699.0,ns,609609
weight,reference,1024,,,91983695.0,ns,616616
weight,reference,1024,,,89828111.0,ns,623623
weight,reference,1024,,,91132528.0,ns,630630
weight,reference,1024,,,91878547.0,ns,637637
weight,reference,1024,,,93985960.0,ns,644644
weight,reference,1024,,,104000290.0,ns,651651
weight,reference,1024,,,106077730.0,ns,658658
weight,reference,1024,,,107196453.0,ns,665665
weight,reference,1024,,,106877468.0,ns,672672
weight,reference,1024,,,124586170.0,ns,679679
weight,reference,1024,,,105365832.0,ns,686686
weight,reference,1024,,,108750380.0,ns,693693
weight,reference,1024,,,105059804.0,ns,700700
