group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
distance,local,524288,,,1143741.0,ns,68
distance,local,524288,,,2237614.0,ns,136
distance,local,524288,,,3237488.0,ns,204
distance,local,524288,,,6196072.0,ns,272
distance,local,524288,,,5948731.0,ns,340
distance,local,524288,,,6979524.0,ns,408
distance,local,524288,,,7905264.0,ns,476
distance,local,524288,,,8146131.0,ns,544
distance,local,524288,,,9537243.0,ns,612
distance,local,524288,,,10443620.0,ns,680
distance,local,524288,,,11948357.0,ns,748
distance,local,524288,,,13062934.0,ns,816
distance,local,524288,,,13832656.0,ns,884
distance,local,524288,,,15221742.0,ns,952
distance,local,524288,,,16520057.0,ns,1020
distance,local,524288,,,17373878.0,ns,1088
distance,local,524288,,,18004299.0,ns,1156
distance,local,524288,,,18900321.0,ns,1224
distance,local,524288,,,20712226.0,ns,1292
distance,local,524288,,,20956140.0,ns,1360
distance,local,524288,,,23414900.0,ns,1428
distance,local,524288,,,23612233.0,ns,1496
distance,local,524288,,,24945853.0,ns,1564
distance,local,524288,,,26052590.0,ns,1632
distance,local,524288,,,26721596.0,ns,1700
distance,local,524288,,,27883869.0,ns,1768
distance,local,524288,,,27581564.0,ns,1836
distance,local,524288,,,31339538.0,ns,1904
distance,local,524288,,,29236354.0,ns,1972
distance,local,524288,,,29387788.0,ns,2040
distance,local,524288,,,30187125.0,ns,2108
distance,local,524288,,,31596928.0,ns,2176
distance,local,524288,,,31883396.0,ns,2244
distance,local,524288,,,33529181.0,ns,2312
distance,local,524288,,,34526783.0,ns,2380
distance,local,524288,,,35518280.0,ns,2448
distance,local,524288,,,35924159.0,ns,2516
distance,local,524288,,,37409905.0,ns,2584
distance,local,524288,,,38474723.0,ns,2652
distance,local,524288,,,38611331.0,ns,2720
distance,local,524288,,,39967825.0,ns,2788
distance,local,524288,,,41423603.0,ns,2856
distance,local,524288,,,44267189.0,ns,2924
distance,local,524288,,,43052753.0,ns,2992
distance,local,524288,,,44727002.0,ns,3060
distance,local,524288,,,44764459.0,ns,3128
distance,local,524288,,,49197756.0,ns,3196
distance,local,524288,,,51649914.0,ns,3264
distance,local,524288,,,51886418.0,ns,3332
distance,local,524288,,,51484712.0,ns,3400
distance,local,524288,,,50117648.0,ns,3468
distance,local,524288,,,51669528.0,ns,3536
distance,local,524288,,,52353519.0,ns,3604
distance,local,524288,,,49303183.0,ns,3672
distance,local,524288,,,49690111.0,ns,3740
distance,local,524288,,,55856436.0,ns,3808
distance,local,524288,,,61009254.0,ns,3876
distance,local,524288,,,59724119.0,ns,3944
distance,local,524288,,,58309009.0,ns,4012
distance,local,524288,,,58963010.0,ns,4080
distance,local,524288,,,62321999.0,ns,4148
distance,local,524288,,,62806473.0,ns,4216
distance,local,524288,,,66516969.0,ns,4284
distance,local,524288,,,68141670.0,ns,4352
distance,local,524288,,,67326863.0,ns,4420
distance,local,524288,,,65743428.0,ns,4488
distance,local,524288,,,66173991.0,ns,4556
distance,local,524288,,,68136661.0,ns,4624
distance,local,524288,,,77364857.0,ns,4692
distance,local,524288,,,75631602.0,ns,4760
distance,local,524288,,,70778350.0,ns,4828
distance,local,524288,,,70195927.0,ns,4896
distance,local,524288,,,82387690.0,ns,4964
distance,local,524288,,,92479844.0,ns,5032
distance,local,524288,,,101367486.0,ns,5100
distance,local,524288,,,90562906.0,ns,5168
distance,local,524288,,,100274425.0,ns,5236
distance,local,524288,,,81267792.0,ns,5304
distance,local,524288,,,85399643.0,ns,5372
distance,local,524288,,,87599848.0,ns,5440
distance,local,524288,,,93424651.0,ns,5508
distance,local,524288,,,91472185.0,ns,5576
distance,local,524288,,,90200251.0,ns,5644
distance,local,524288,,,91108393.0,ns,5712
distance,local,524288,,,89465650.0,ns,5780
distance,local,524288,,,92846130.0,ns,5848
distance,local,524288,,,92182836.0,ns,5916
distance,local,524288,,,93532187.0,ns,5984
distance,local,524288,,,92796665.0,ns,6052
distance,local,524288,,,83276355.0,ns,6120
distance,local,524288,,,82963205.0,ns,6188
distance,local,524288,,,93523637.0,ns,6256
distance,local,524288,,,98841539.0,ns,6324
distance,local,524288,,,96255145.0,ns,6392
distance,local,524288,,,95813557.0,ns,6460
distance,local,524288,,,96797876.0,ns,6528
distance,local,524288,,,100593383.0,ns,6596
distance,local,524288,,,104590423.0,ns,6664
distance,local,524288,,,99992528.0,ns,6732
distance,local,524288,,,99162677.0,ns,6800
