group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
distance,local,32768,,,1025871.0,ns,1252
distance,local,32768,,,2032607.0,ns,2504
distance,local,32768,,,2830810.0,ns,3756
distance,local,32768,,,6512584.0,ns,5008
distance,local,32768,,,5327657.0,ns,6260
distance,local,32768,,,5435658.0,ns,7512
distance,local,32768,,,6990418.0,ns,8764
distance,local,32768,,,9448204.0,ns,10016
distance,local,32768,,,9691667.0,ns,11268
distance,local,32768,,,9163685.0,ns,12520
distance,local,32768,,,10078331.0,ns,13772
distance,local,32768,,,11219457.0,ns,15024
distance,local,32768,,,12428208.0,ns,16276
distance,local,32768,,,12777576.0,ns,17528
distance,local,32768,,,13554898.0,ns,18780
distance,local,32768,,,14319240.0,ns,20032
distance,local,32768,,,15285509.0,ns,21284
distance,local,32768,,,16412830.0,ns,22536
distance,local,32768,,,16767726.0,ns,23788
distance,local,32768,,,16810893.0,ns,25040
distance,local,32768,,,18356831.0,ns,26292
distance,local,32768,,,21170653.0,ns,27544
distance,local,32768,,,20418662.0,ns,28796
distance,local,32768,,,20562525.0,ns,30048
distance,local,32768,,,23423187.0,ns,31300
distance,local,32768,,,21794433.0,ns,32552
distance,local,32768,,,22469550.0,ns,33804
distance,local,32768,,,23682821.0,ns,35056
distance,local,32768,,,24331478.0,ns,36308
distance,local,32768,,,25061410.0,ns,37560
distance,local,32768,,,25943944.0,ns,38812
distance,local,32768,,,26866444.0,ns,40064
distance,local,32768,,,27844062.0,ns,41316
distance,local,32768,,,28335646.0,ns,42568
distance,local,32768,,,29136050.0,ns,43820
distance,local,32768,,,32029501.0,ns,45072
distance,local,32768,,,30956637.0,ns,46324
distance,local,32768,,,31839962.0,ns,47576
distance,local,32768,,,32839472.0,ns,48828
distance,local,32768,,,35586861.0,ns,50080
distance,local,32768,,,37477428.0,ns,51332
distance,local,32768,,,35555759.0,ns,52584
distance,local,32768,,,35960374.0,ns,53836
distance,local,32768,,,36808238.0,ns,55088
distance,local,32768,,,37738461.0,ns,56340
distance,local,32768,,,38173928.0,ns,57592
distance,local,32768,,,39691631.0,ns,58844
distance,local,32768,,,40327956.0,ns,60096
distance,local,32768,,,41053081.0,ns,61348
distance,local,32768,,,41991502.0,ns,62600
distance,local,32768,,,42326864.0,ns,63852
distance,local,32768,,,44348750.0,ns,65104
distance,local,32768,,,46894008.0,ns,66356
distance,local,32768,,,45530931.0,ns,67608
distance,local,32768,,,46276163.0,ns,68860
distance,local,32768,,,46708110.0,ns,70112
distance,local,32768,,,47434322.0,ns,71364
distance,local,32768,,,48643271.0,ns,72616
distance,local,32768,,,49260043.0,ns,73868
distance,local,32768,,,50917432.0,ns,75120
distance,local,32768,,,51287573.0,ns,76372
distance,local,32768,,,51889155.0,ns,77624
distance,local,32768,,,55492879.0,ns,78876
distance,local,32768,,,54351598.0,ns,80128
distance,local,32768,,,54200255.0,ns,81380
distance,local,32768,,,55338672.0,ns,82632
distance,local,32768,,,56178854.0,ns,83884
distance,local,32768,,,56717169.0,ns,85136
distance,local,32768,,,58197121.0,ns,86388
distance,local,32768,,,58392215.0,ns,87640
distance,local,32768,,,59518939.0,ns,88892
distance,local,32768,,,63854500.0,ns,90144
distance,local,32768,,,61673028.0,ns,91396
distance,local,32768,,,61701867.0,ns,92648
distance,local,32768,,,62581867.0,ns,93900
distance,local,32768,,,63558268.0,ns,95152
distance,local,32768,,,64030131.0,ns,96404
distance,local,32768,,,68808379.0,ns,97656
distance,local,32768,,,66581382.0,ns,98908
distance,local,32768,,,70892222.0,ns,100160
distance,local,32768,,,67734737.0,ns,101412
distance,local,32768,,,71453707.0,ns,102664
distance,local,32768,,,69634776.0,ns,103916
distance,local,32768,,,69895276.0,ns,105168
distance,local,32768,,,71136437.0,ns,106420
distance,local,32768,,,72115294.0,ns,107672
distance,local,32768,,,76911190.0,ns,108924
distance,local,32768,,,81522187.0,ns,110176
distance,local,32768,,,84089073.0,ns,111428
distance,local,32768,,,83987671.0,ns,112680
distance,local,32768,,,90488693.0,ns,113932
distance,local,32768,,,97420614.0,ns,115184
distance,local,32768,,,97477416.0,ns,116436
distance,local,32768,,,91232690.0,ns,117688
distance,local,32768,,,88412017.0,ns,118940
distance,local,32768,,,88999308.0,ns,120192
distance,local,32768,,,89094392.0,ns,121444
distance,local,32768,,,90451671.0,ns,122696
distance,local,32768,,,90476856.0,ns,123948
distance,local,32768,,,91579428.0,ns,125200
