group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
distance,local,2048,,,1214348.0,ns,16807
distance,local,2048,,,2500121.0,ns,33614
distance,local,2048,,,3127142.0,ns,50421
distance,local,2048,,,4081873.0,ns,67228
distance,local,2048,,,5686842.0,ns,84035
distance,local,2048,,,6948229.0,ns,100842
distance,local,2048,,,7259339.0,ns,117649
distance,local,2048,,,8969693.0,ns,134456
distance,local,2048,,,9850289.0,ns,151263
distance,local,2048,,,9922186.0,ns,168070
distance,local,2048,,,11655622.0,ns,184877
distance,local,2048,,,13182966.0,ns,201684
distance,local,2048,,,13014641.0,ns,218491
distance,local,2048,,,13728353.0,ns,235298
distance,local,2048,,,14658371.0,ns,252105
distance,local,2048,,,15463836.0,ns,268912
distance,local,2048,,,16388939.0,ns,285719
distance,local,2048,,,17533636.0,ns,302526
distance,local,2048,,,18598705.0,ns,319333
distance,local,2048,,,19456904.0,ns,336140
distance,local,2048,,,20499704.0,ns,352947
distance,local,2048,,,21254662.0,ns,369754
distance,local,2048,,,22344670.0,ns,386561
distance,local,2048,,,23265878.0,ns,403368
distance,local,2048,,,24135466.0,ns,420175
distance,local,2048,,,25263095.0,ns,436982
distance,local,2048,,,26182748.0,ns,453789
distance,local,2048,,,27404177.0,ns,470596
distance,local,2048,,,27934663.0,ns,487403
distance,local,2048,,,28928202.0,ns,504210
distance,local,2048,,,30436236.0,ns,521017
distance,local,2048,,,30919347.0,ns,537824
distance,local,2048,,,32009525.0,ns,554631
distance,local,2048,,,33054389.0,ns,571438
distance,local,2048,,,33736142.0,ns,588245
distance,local,2048,,,35378820.0,ns,605052
distance,local,2048,,,39028239.0,ns,621859
distance,local,2048,,,37235552.0,ns,638666
distance,local,2048,,,38449056.0,ns,655473
distance,local,2048,,,38759700.0,ns,672280
distance,local,2048,,,39678809.0,ns,689087
distance,local,2048,,,40900992.0,ns,705894
distance,local,2048,,,41631707.0,ns,722701
distance,local,2048,,,42918802.0,ns,739508
distance,local,2048,,,43602929.0,ns,756315
distance,local,2048,,,44416132.0,ns,773122
distance,local,2048,,,45604049.0,ns,789929
distance,local,2048,,,46464755.0,ns,806736
distance,local,2048,,,47801115.0,ns,823543
distance,local,2048,,,49725509.0,ns,840350
distance,local,2048,,,52820448.0,ns,857157
distance,local,2048,,,50649653.0,ns,873964
distance,local,2048,,,51943461.0,ns,890771
distance,local,2048,,,52011427.0,ns,907578
distance,local,2048,,,53466461.0,ns,924385
distance,local,2048,,,54541178.0,ns,941192
distance,local,2048,,,55734209.0,ns,957999
distance,local,2048,,,55958868.0,ns,974806
distance,local,2048,,,57239029.0,ns,991613
distance,local,2048,,,58878994.0,ns,1008420
distance,local,2048,,,58900800.0,ns,1025227
distance,local,2048,,,63168412.0,ns,1042034
distance,local,2048,,,62135823.0,ns,1058841
distance,local,2048,,,62440462.0,ns,1075648
distance,local,2048,,,63082413.0,ns,1092455
distance,local,2048,,,63773861.0,ns,1109262
distance,local,2048,,,64955894.0,ns,1126069
distance,local,2048,,,66049154.0,ns,1142876
distance,local,2048,,,66733536.0,ns,1159683
distance,local,2048,,,69265442.0,ns,1176490
distance,local,2048,,,72559737.0,ns,1193297
distance,local,2048,,,70455224.0,ns,1210104
distance,local,2048,,,71127112.0,ns,1226911
distance,local,2048,,,71973168.0,ns,1243718
distance,local,2048,,,73110425.0,ns,1260525
distance,local,2048,,,73665956.0,ns,1277332
distance,local,2048,,,77690911.0,ns,1294139
distance,local,2048,,,79283483.0,ns,1310946
distance,local,2048,,,79540672.0,ns,1327753
distance,local,2048,,,77977745.0,ns,1344560
distance,local,2048,,,79017002.0,ns,1361367
distance,local,2048,,,79692016.0,ns,1378174
distance,local,2048,,,80788368.0,ns,1394981
distance,local,2048,,,81431074.0,ns,1411788
distance,local,2048,,,83193891.0,ns,1428595
distance,local,2048,,,83759553.0,ns,1445402
distance,local,2048,,,86998002.0,ns,1462209
distance,local,2048,,,86473999.0,ns,1479016
distance,local,2048,,,87581253.0,ns,1495823
distance,local,2048,,,89750691.0,ns,1512630
distance,local,2048,,,88726666.0,ns,1529437
distance,local,2048,,,89338315.0,ns,1546244
distance,local,2048,,,93612694.0,ns,1563051
distance,local,2048,,,91847117.0,ns,1579858
distance,local,2048,,,94995656.0,ns,1596665
distance,local,2048,,,93778926.0,ns,1613472
distance,local,2048,,,94040111.0,ns,1630279
distance,local,2048,,,95194083.0,ns,1647086
distance,local,2048,,,97151435.0,ns,1663893
distance,local,2048,,,100438391.0,ns,1680700
