group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
distance,local,1024,,,1167190.0,ns,29652
distance,local,1024,,,2292245.0,ns,59304
distance,local,1024,,,2990212.0,ns,88956
distance,local,1024,,,4177975.0,ns,118608
distance,local,1024,,,5553383.0,ns,148260
distance,local,1024,,,6727800.0,ns,177912
distance,local,1024,,,7640805.0,ns,207564
distance,local,1024,,,8722251.0,ns,237216
distance,local,1024,,,9386370.0,ns,266868
distance,local,1024,,,10483004.0,ns,296520
distance,local,1024,,,10664406.0,ns,326172
distance,local,1024,,,11666030.0,ns,355824
distance,local,1024,,,12981503.0,ns,385476
distance,local,1024,,,13198234.0,ns,415128
distance,local,1024,,,14299372.0,ns,444780
distance,local,1024,,,15308912.0,ns,474432
distance,local,1024,,,16439994.0,ns,504084
distance,local,1024,,,17462845.0,ns,533736
distance,local,1024,,,19101935.0,ns,563388
distance,local,1024,,,21585930.0,ns,593040
distance,local,1024,,,20512150.0,ns,622692
distance,local,1024,,,21810275.0,ns,652344
distance,local,1024,,,22625503.0,ns,681996
distance,local,1024,,,22904036.0,ns,711648
distance,local,1024,,,23864938.0,ns,741300
distance,local,1024,,,25017922.0,ns,770952
distance,local,1024,,,25982994.0,ns,800604
distance,local,1024,,,26932633.0,ns,830256
distance,local,1024,,,27774330.0,ns,859908
distance,local,1024,,,28883433.0,ns,889560
distance,local,1024,,,29970968.0,ns,919212
distance,local,1024,,,30584088.0,ns,948864
distance,local,1024,,,31682861.0,ns,978516
distance,local,1024,,,32588637.0,ns,1008168
distance,local,1024,,,34518257.0,ns,1037820
distance,local,1024,,,36676546.0,ns,1067472
distance,local,1024,,,35683107.0,ns,1097124
distance,local,1024,,,36558794.0,ns,1126776
distance,local,1024,,,37480846.0,ns,1156428
distance,local,1024,,,40941970.0,ns,1186080
distance,local,1024,,,40258235.0,ns,1215732
distance,local,1024,,,40567814.0,ns,1245384
distance,local,1024,,,41219758.0,ns,1275036
distance,local,1024,,,44577171.0,ns,1304688
distance,local,1024,,,43150921.0,ns,1334340
distance,local,1024,,,44598595.0,ns,1363992
distance,local,1024,,,44899228.0,ns,1393644
distance,local,1024,,,46034638.0,ns,1423296
distance,local,1024,,,47049475.0,ns,1452948
distance,local,1024,,,47765815.0,ns,1482600
distance,local,1024,,,49335391.0,ns,1512252
distance,local,1024,,,49662648.0,ns,1541904
distance,local,1024,,,53357996.0,ns,1571556
distance,local,1024,,,54162222.0,ns,1601208
distance,local,1024,,,53147673.0,ns,1630860
distance,local,1024,,,53598040.0,ns,1660512
distance,local,1024,,,54598954.0,ns,1690164
distance,local,1024,,,55762995.0,ns,1719816
distance,local,1024,,,57060695.0,ns,1749468
distance,local,1024,,,57482893.0,ns,1779120
distance,local,1024,,,58441947.0,ns,1808772
distance,local,1024,,,66706672.0,ns,1838424
distance,local,1024,,,67781387.0,ns,1868076
distance,local,1024,,,69533913.0,ns,1897728
distance,local,1024,,,69542018.0,ns,1927380
distance,local,1024,,,65232906.0,ns,1957032
distance,local,1024,,,64761941.0,ns,1986684
distance,local,1024,,,65392536.0,ns,2016336
distance,local,1024,,,66342806.0,ns,2045988
distance,local,1024,,,70205485.0,ns,2075640
distance,local,1024,,,68257104.0,ns,2105292
distance,local,1024,,,69548987.0,ns,2134944
distance,local,1024,,,72355012.0,ns,2164596
distance,local,1024,,,71457975.0,ns,2194248
distance,local,1024,,,71973309.0,ns,2223900
distance,local,1024,,,72946868.0,ns,2253552
distance,local,1024,,,74366077.0,ns,2283204
distance,local,1024,,,75194634.0,ns,2312856
distance,local,1024,,,76605824.0,ns,2342508
distance,local,1024,,,77073549.0,ns,2372160
distance,local,1024,,,81398621.0,ns,2401812
distance,local,1024,,,79326334.0,ns,2431464
distance,local,1024,,,79989606.0,ns,2461116
distance,local,1024,,,83730650.0,ns,2490768
distance,local,1024,,,82352923.0,ns,2520420
distance,local,1024,,,82766704.0,ns,2550072
distance,local,1024,,,83544372.0,ns,2579724
distance,local,1024,,,87138653.0,ns,2609376
distance,local,1024,,,88345608.0,ns,2639028
distance,local,1024,,,89318911.0,ns,2668680
distance,local,1024,,,88827373.0,ns,2698332
distance,local,1024,,,95669273.0,ns,2727984
distance,local,1024,,,89094723.0,ns,2757636
distance,local,1024,,,90080025.0,ns,2787288
distance,local,1024,,,94858322.0,ns,2816940
distance,local,1024,,,95031001.0,ns,2846592
distance,local,1024,,,93017332.0,ns,2876244
distance,local,1024,,,96722401.0,ns,2905896
distance,local,1024,,,96393697.0,ns,2935548
distance,local,1024,,,96025911.0,ns,2965200
