group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
distance,reference,32768,,,1094166.0,ns,195
distance,reference,32768,,,2284005.0,ns,390
distance,reference,32768,,,3139202.0,ns,585
distance,reference,32768,,,3819078.0,ns,780
distance,reference,32768,,,5414932.0,ns,975
distance,reference,32768,,,6454854.0,ns,1170
distance,reference,32768,,,6875153.0,ns,1365
distance,reference,32768,,,7597595.0,ns,1560
distance,reference,32768,,,10301944.0,ns,1755
distance,reference,32768,,,9304028.0,ns,1950
distance,reference,32768,,,9808749.0,ns,2145
distance,reference,32768,,,11664202.0,ns,2340
distance,reference,32768,,,12720818.0,ns,2535
distance,reference,32768,,,12847881.0,ns,2730
distance,reference,32768,,,14333939.0,ns,2925
distance,reference,32768,,,14640481.0,ns,3120
distance,reference,32768,,,15107228.0,ns,3315
distance,reference,32768,,,15858304.0,ns,3510
distance,reference,32768,,,16697344.0,ns,3705
distance,reference,32768,,,17626130.0,ns,3900
distance,reference,32768,,,18571299.0,ns,4095
distance,reference,32768,,,19497476.0,ns,4290
distance,reference,32768,,,20299915.0,ns,4485
distance,reference,32768,,,21219946.0,ns,4680
distance,reference,32768,,,22047656.0,ns,4875
distance,reference,32768,,,23161383.0,ns,5070
distance,reference,32768,,,23728831.0,ns,5265
distance,reference,32768,,,27356734.0,ns,5460
distance,reference,32768,,,26385014.0,ns,5655
distance,reference,32768,,,26769294.0,ns,5850
distance,reference,32768,,,27739317.0,ns,6045
distance,reference,32768,,,28510390.0,ns,6240
distance,reference,32768,,,29397148.0,ns,6435
distance,reference,32768,,,30402564.0,ns,6630
distance,reference,32768,,,30858726.0,ns,6825
distance,reference,32768,,,32828190.0,ns,7020
distance,reference,32768,,,33521279.0,ns,7215
distance,reference,32768,,,34813267.0,ns,7410
distance,reference,32768,,,37748629.0,ns,7605
distance,reference,32768,,,36619748.0,ns,7800
distance,reference,32768,,,37407988.0,ns,7995
distance,reference,32768,,,38427783.0,ns,8190
distance,reference,32768,,,39958196.0,ns,8385
distance,reference,32768,,,42387658.0,ns,8580
distance,reference,32768,,,40248656.0,ns,8775
distance,reference,32768,,,42731260.0,ns,8970
distance,reference,32768,,,45506641.0,ns,9165
distance,reference,32768,,,43028568.0,ns,9360
distance,reference,32768,,,44148949.0,ns,9555
distance,reference,32768,,,44193812.0,ns,9750
distance,reference,32768,,,45152847.0,ns,9945
distance,reference,32768,,,46277326.0,ns,10140
distance,reference,32768,,,51126872.0,ns,10335
distance,reference,32768,,,50086941.0,ns,10530
distance,reference,32768,,,51554786.0,ns,10725
distance,reference,32768,,,49390133.0,ns,10920
distance,reference,32768,,,60572059.0,ns,11115
distance,reference,32768,,,51736851.0,ns,11310
distance,reference,32768,,,52170131.0,ns,11505
distance,reference,32768,,,54543315.0,ns,11700
distance,reference,32768,,,54197601.0,ns,11895
distance,reference,32768,,,54696823.0,ns,12090
distance,reference,32768,,,58094848.0,ns,12285
distance,reference,32768,,,63327471.0,ns,12480
distance,reference,32768,,,57804042.0,ns,12675
distance,reference,32768,,,58906798.0,ns,12870
distance,reference,32768,,,60473769.0,ns,13065
distance,reference,32768,,,60335081.0,ns,13260
distance,reference,32768,,,60986009.0,ns,13455
distance,reference,32768,,,62641676.0,ns,13650
distance,reference,32768,,,65274622.0,ns,13845
distance,reference,32768,,,68629814.0,ns,14040
distance,reference,32768,,,65192932.0,ns,14235
distance,reference,32768,,,69185890.0,ns,14430
distance,reference,32768,,,66859278.0,ns,14625
distance,reference,32768,,,69065415.0,ns,14820
distance,reference,32768,,,68812105.0,ns,15015
distance,reference,32768,,,68986057.0,ns,15210
distance,reference,32768,,,72840032.0,ns,15405
distance,reference,32768,,,71566675.0,ns,15600
distance,reference,32768,,,72767578.0,ns,15795
distance,reference,32768,,,75775380.0,ns,15990
distance,reference,32768,,,74046444.0,ns,16185
distance,reference,32768,,,74983743.0,ns,16380
distance,reference,32768,,,76260900.0,ns,16575
distance,reference,32768,,,81453387.0,ns,16770
distance,reference,32768,,,77110590.0,ns,16965
distance,reference,32768,,,78870853.0,ns,17160
distance,reference,32768,,,79162119.0,ns,17355
distance,reference,32768,,,83055436.0,ns,17550
distance,reference,32768,,,80578151.0,ns,17745
distance,reference,32768,,,85082609.0,ns,17940
distance,reference,32768,,,83156412.0,ns,18135
distance,reference,32768,,,83284428.0,ns,18330
distance,reference,32768,,,83984750.0,ns,18525
distance,reference,32768,,,84811187.0,ns,18720
distance,reference,32768,,,89467927.0,ns,18915
distance,reference,32768,,,90547070.0,ns,19110
distance,reference,32768,,,87835215.0,ns,19305
distance,reference,32768,,,88717414.0,ns,19500
