group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
distance,local,1024,,,992000.0,ns,28926
distance,local,1024,,,1982300.0,ns,57852
distance,local,1024,,,3053600.0,ns,86778
distance,local,1024,,,4017300.0,ns,115704
distance,local,1024,,,5017300.0,ns,144630
distance,local,1024,,,5981200.0,ns,173556
distance,local,1024,,,6980600.0,ns,202482
distance,local,1024,,,7968700.0,ns,231408
distance,local,1024,,,8915200.0,ns,260334
distance,local,1024,,,9898400.0,ns,289260
distance,local,1024,,,10879600.0,ns,318186
distance,local,1024,,,11884300.0,ns,347112
distance,local,1024,,,12882100.0,ns,376038
distance,local,1024,,,13876200.0,ns,404964
distance,local,1024,,,14856200.0,ns,433890
distance,local,1024,,,15528700.0,ns,462816
distance,local,1024,,,16568600.0,ns,491742
distance,local,1024,,,17537300.0,ns,520668
distance,local,1024,,,18437900.0,ns,549594
distance,local,1024,,,19410400.0,ns,578520
distance,local,1024,,,20373300.0,ns,607446
distance,local,1024,,,21514500.0,ns,636372
distance,local,1024,,,22740900.0,ns,665298
distance,local,1024,,,23467100.0,ns,694224
distance,local,1024,,,24153800.0,ns,723150
distance,local,1024,,,25419200.0,ns,752076
distance,local,1024,,,26167100.0,ns,781002
distance,local,1024,,,27170800.0,ns,809928
distance,local,1024,,,28138200.0,ns,838854
distance,local,1024,,,29077900.0,ns,867780
distance,local,1024,,,30198700.0,ns,896706
distance,local,1024,,,31415600.0,ns,925632
distance,local,1024,,,32045100.0,ns,954558
distance,local,1024,,,33157100.0,ns,983484
distance,local,1024,,,34059400.0,ns,1012410
distance,local,1024,,,34871800.0,ns,1041336
distance,local,1024,,,35888300.0,ns,1070262
distance,local,1024,,,37165000.0,ns,1099188
distance,local,1024,,,37881600.0,ns,1128114
distance,local,1024,,,39723600.0,ns,1157040
distance,local,1024,,,43771000.0,ns,1185966
distance,local,1024,,,43196800.0,ns,1214892
distance,local,1024,,,42252500.0,ns,1243818
distance,local,1024,,,43693700.0,ns,1272744
distance,local,1024,,,44659700.0,ns,1301670
distance,local,1024,,,44472100.0,ns,1330596
distance,local,1024,,,45386100.0,ns,1359522
distance,local,1024,,,46676400.0,ns,1388448
distance,local,1024,,,47509900.0,ns,1417374
distance,local,1024,,,48506300.0,ns,1446300
distance,local,1024,,,49491400.0,ns,1475226
distance,local,1024,,,51222200.0,ns,1504152
distance,local,1024,,,51484900.0,ns,1533078
distance,local,1024,,,52458600.0,ns,1562004
distance,local,1024,,,53529900.0,ns,1590930
distance,local,1024,,,54434900.0,ns,1619856
distance,local,1024,,,55736900.0,ns,1648782
distance,local,1024,,,56716100.0,ns,1677708
distance,local,1024,,,58121600.0,ns,1706634
distance,local,1024,,,58848800.0,ns,1735560
distance,local,1024,,,63698500.0,ns,1764486
distance,local,1024,,,60534700.0,ns,1793412
distance,local,1024,,,61175200.0,ns,1822338
distance,local,1024,,,62133200.0,ns,1851264
distance,local,1024,,,63160600.0,ns,1880190
distance,local,1024,,,65200300.0,ns,1909116
distance,local,1024,,,65000900.0,ns,1938042
distance,local,1024,,,65948900.0,ns,1966968
distance,local,1024,,,66919800.0,ns,1995894
distance,local,1024,,,68617200.0,ns,2024820
distance,local,1024,,,69068400.0,ns,2053746
distance,local,1024,,,69714700.0,ns,2082672
distance,local,1024,,,71704800.0,ns,2111598
distance,local,1024,,,71790100.0,ns,2140524
distance,local,1024,,,73213300.0,ns,2169450
distance,local,1024,,,78231700.0,ns,2198376
distance,local,1024,,,75364300.0,ns,2227302
distance,local,1024,,,75758700.0,ns,2256228
distance,local,1024,,,77567500.0,ns,2285154
distance,local,1024,,,77684900.0,ns,2314080
distance,local,1024,,,78683400.0,ns,2343006
distance,local,1024,,,79951800.0,ns,2371932
distance,local,1024,,,80473100.0,ns,2400858
distance,local,1024,,,81895600.0,ns,2429784
distance,local,1024,,,82814500.0,ns,2458710
distance,local,1024,,,83546300.0,ns,2487636
distance,local,1024,,,84351300.0,ns,2516562
distance,local,1024,,,85616700.0,ns,2545488
distance,local,1024,,,88711200.0,ns,2574414
distance,local,1024,,,89451400.0,ns,2603340
distance,local,1024,,,88526000.0,ns,2632266
distance,local,1024,,,89405500.0,ns,2661192
distance,local,1024,,,90278100.0,ns,2690118
distance,local,1024,,,91320100.0,ns,2719044
distance,local,1024,,,92308700.0,ns,2747970
distance,local,1024,,,93836500.0,ns,2776896
distance,local,1024,,,94141300.0,ns,2805822
distance,local,1024,,,95073800.0,ns,2834748
distance,local,1024,,,96065800.0,ns,2863674
distance,local,1024,,,99087800.0,ns,2892600
