group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
distance,reference,8388608,,,1477431.0,ns,1
distance,reference,8388608,,,3152148.0,ns,2
distance,reference,8388608,,,4154542.0,ns,3
distance,reference,8388608,,,5527437.0,ns,4
distance,reference,8388608,,,7035263.0,ns,5
distance,reference,8388608,,,8232427.0,ns,6
distance,reference,8388608,,,10907988.0,ns,7
distance,reference,8388608,,,12568469.0,ns,8
distance,reference,8388608,,,13130641.0,ns,9
distance,reference,8388608,,,15200696.0,ns,10
distance,reference,8388608,,,14780172.0,ns,11
distance,reference,8388608,,,16489510.0,ns,12
distance,reference,8388608,,,17359529.0,ns,13
distance,reference,8388608,,,18672673.0,ns,14
distance,reference,8388608,,,19556818.0,ns,15
distance,reference,8388608,,,20685565.0,ns,16
distance,reference,8388608,,,22114405.0,ns,17
distance,reference,8388608,,,23903174.0,ns,18
distance,reference,8388608,,,26256161.0,ns,19
distance,reference,8388608,,,28351341.0,ns,20
distance,reference,8388608,,,27947190.0,ns,21
distance,reference,8388608,,,29428175.0,ns,22
distance,reference,8388608,,,31266312.0,ns,23
distance,reference,8388608,,,33042677.0,ns,24
distance,reference,8388608,,,33187297.0,ns,25
distance,reference,8388608,,,38197506.0,ns,26
distance,reference,8388608,,,35311501.0,ns,27
distance,reference,8388608,,,36756914.0,ns,28
distance,reference,8388608,,,37916755.0,ns,29
distance,reference,8388608,,,39016011.0,ns,30
distance,reference,8388608,,,40370963.0,ns,31
distance,reference,8388608,,,41214945.0,ns,32
distance,reference,8388608,,,43525411.0,ns,33
distance,reference,8388608,,,44780698.0,ns,34
distance,reference,8388608,,,46558694.0,ns,35
distance,reference,8388608,,,52216244.0,ns,36
distance,reference,8388608,,,51748084.0,ns,37
distance,reference,8388608,,,52206627.0,ns,38
distance,reference,8388608,,,50926189.0,ns,39
distance,reference,8388608,,,52498602.0,ns,40
distance,reference,8388608,,,53680873.0,ns,41
distance,reference,8388608,,,54554118.0,ns,42
distance,reference,8388608,,,56123245.0,ns,43
distance,reference,8388608,,,61090353.0,ns,44
distance,reference,8388608,,,58891616.0,ns,45
distance,reference,8388608,,,64327366.0,ns,46
distance,reference,8388608,,,64266769.0,ns,47
distance,reference,8388608,,,62830293.0,ns,48
distance,reference,8388608,,,63622076.0,ns,49
distance,reference,8388608,,,65224402.0,ns,50
distance,reference,8388608,,,66512826.0,ns,51
distance,reference,8388608,,,67845023.0,ns,52
distance,reference,8388608,,,69903237.0,ns,53
distance,reference,8388608,,,75088494.0,ns,54
distance,reference,8388608,,,76415509.0,ns,55
distance,reference,8388608,,,74840426.0,ns,56
distance,reference,8388608,,,74709493.0,ns,57
distance,reference,8388608,,,77155896.0,ns,58
distance,reference,8388608,,,77731044.0,ns,59
distance,reference,8388608,,,81228442.0,ns,60
distance,reference,8388608,,,82705719.0,ns,61
distance,reference,8388608,,,80498732.0,ns,62
distance,reference,8388608,,,88167065.0,ns,63
distance,reference,8388608,,,83908909.0,ns,64
distance,reference,8388608,,,85150683.0,ns,65
distance,reference,8388608,,,91376271.0,ns,66
distance,reference,8388608,,,92171655.0,ns,67
distance,reference,8388608,,,89660218.0,ns,68
distance,reference,8388608,,,89963407.0,ns,69
distance,reference,8388608,,,97201184.0,ns,70
distance,reference,8388608,,,91941442.0,ns,71
distance,reference,8388608,,,97702963.0,ns,72
distance,reference,8388608,,,94520565.0,ns,73
distance,reference,8388608,,,96099363.0,ns,74
distance,reference,8388608,,,97346184.0,ns,75
distance,reference,8388608,,,105487535.0,ns,76
distance,reference,8388608,,,105487842.0,ns,77
distance,reference,8388608,,,104100062.0,ns,78
distance,reference,8388608,,,103334688.0,ns,79
distance,reference,8388608,,,105300705.0,ns,80
distance,reference,8388608,,,114103093.0,ns,81
distance,reference,8388608,,,114370805.0,ns,82
distance,reference,8388608,,,108257210.0,ns,83
distance,reference,8388608,,,109438493.0,ns,84
distance,reference,8388608,,,111232267.0,ns,85
distance,reference,8388608,,,119144173.0,ns,86
distance,reference,8388608,,,118726492.0,ns,87
distance,reference,8388608,,,114842057.0,ns,88
distance,reference,8388608,,,116769603.0,ns,89
distance,reference,8388608,,,122073769.0,ns,90
distance,reference,8388608,,,121068295.0,ns,91
distance,reference,8388608,,,126286831.0,ns,92
distance,reference,8388608,,,122704855.0,ns,93
distance,reference,8388608,,,129379393.0,ns,94
distance,reference,8388608,,,123649890.0,ns,95
distance,reference,8388608,,,124446148.0,ns,96
distance,reference,8388608,,,132264209.0,ns,97
distance,reference,8388608,,,131351072.0,ns,98
distance,reference,8388608,,,128689548.0,ns,99
distance,reference,8388608,,,129935176.0,ns,100
