group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
distance,reference,2048,,,1057423.0,ns,2182
distance,reference,2048,,,2318619.0,ns,4364
distance,reference,2048,,,3027330.0,ns,6546
distance,reference,2048,,,6983272.0,ns,8728
distance,reference,2048,,,6325852.0,ns,10910
distance,reference,2048,,,6101618.0,ns,13092
distance,reference,2048,,,6511976.0,ns,15274
distance,reference,2048,,,7448740.0,ns,17456
distance,reference,2048,,,9433318.0,ns,19638
distance,reference,2048,,,10489255.0,ns,21820
distance,reference,2048,,,11221136.0,ns,24002
distance,reference,2048,,,11613105.0,ns,26184
distance,reference,2048,,,13632189.0,ns,28366
distance,reference,2048,,,14406696.0,ns,30548
distance,reference,2048,,,14347223.0,ns,32730
distance,reference,2048,,,15502448.0,ns,34912
distance,reference,2048,,,17336654.0,ns,37094
distance,reference,2048,,,17074926.0,ns,39276
distance,reference,2048,,,20663055.0,ns,41458
distance,reference,2048,,,20900103.0,ns,43640
distance,reference,2048,,,21644154.0,ns,45822
distance,reference,2048,,,22248810.0,ns,48004
distance,reference,2048,,,25572261.0,ns,50186
distance,reference,2048,,,26104542.0,ns,52368
distance,reference,2048,,,25412227.0,ns,54550
distance,reference,2048,,,26357218.0,ns,56732
distance,reference,2048,,,27000157.0,ns,58914
distance,reference,2048,,,28449425.0,ns,61096
distance,reference,2048,,,30268204.0,ns,63278
distance,reference,2048,,,29981191.0,ns,65460
distance,reference,2048,,,31210069.0,ns,67642
distance,reference,2048,,,31904703.0,ns,69824
distance,reference,2048,,,31705481.0,ns,72006
distance,reference,2048,,,33582476.0,ns,74188
distance,reference,2048,,,34395855.0,ns,76370
distance,reference,2048,,,36186239.0,ns,78552
distance,reference,2048,,,35989898.0,ns,80734
distance,reference,2048,,,39186703.0,ns,82916
distance,reference,2048,,,38584428.0,ns,85098
distance,reference,2048,,,38921835.0,ns,87280
distance,reference,2048,,,38357289.0,ns,89462
distance,reference,2048,,,38513110.0,ns,91644
distance,reference,2048,,,40800999.0,ns,93826
distance,reference,2048,,,40799162.0,ns,96008
distance,reference,2048,,,42721348.0,ns,98190
distance,reference,2048,,,41904275.0,ns,100372
distance,reference,2048,,,43159399.0,ns,102554
distance,reference,2048,,,52933668.0,ns,104736
distance,reference,2048,,,44517174.0,ns,106918
distance,reference,2048,,,46474111.0,ns,109100
distance,reference,2048,,,46436098.0,ns,111282
distance,reference,2048,,,50115074.0,ns,113464
distance,reference,2048,,,47703921.0,ns,115646
distance,reference,2048,,,49932131.0,ns,117828
distance,reference,2048,,,51364496.0,ns,120010
distance,reference,2048,,,52039469.0,ns,122192
distance,reference,2048,,,52116087.0,ns,124374
distance,reference,2048,,,54620051.0,ns,126556
distance,reference,2048,,,56989503.0,ns,128738
distance,reference,2048,,,55051174.0,ns,130920
distance,reference,2048,,,56141936.0,ns,133102
distance,reference,2048,,,56204244.0,ns,135284
distance,reference,2048,,,57839258.0,ns,137466
distance,reference,2048,,,60211691.0,ns,139648
distance,reference,2048,,,60913052.0,ns,141830
distance,reference,2048,,,60757535.0,ns,144012
distance,reference,2048,,,61077499.0,ns,146194
distance,reference,2048,,,62887104.0,ns,148376
distance,reference,2048,,,63559027.0,ns,150558
distance,reference,2048,,,64992165.0,ns,152740
distance,reference,2048,,,65812588.0,ns,154922
distance,reference,2048,,,67456794.0,ns,157104
distance,reference,2048,,,66475520.0,ns,159286
distance,reference,2048,,,68019247.0,ns,161468
distance,reference,2048,,,69363234.0,ns,163650
distance,reference,2048,,,69811482.0,ns,165832
distance,reference,2048,,,70612670.0,ns,168014
distance,reference,2048,,,73096854.0,ns,170196
distance,reference,2048,,,72831710.0,ns,172378
distance,reference,2048,,,72982719.0,ns,174560
distance,reference,2048,,,74698689.0,ns,176742
distance,reference,2048,,,79994842.0,ns,178924
distance,reference,2048,,,81839030.0,ns,181106
distance,reference,2048,,,85433513.0,ns,183288
distance,reference,2048,,,85071085.0,ns,185470
distance,reference,2048,,,85099370.0,ns,187652
distance,reference,2048,,,82380525.0,ns,189834
distance,reference,2048,,,82501637.0,ns,192016
distance,reference,2048,,,82875125.0,ns,194198
distance,reference,2048,,,83396257.0,ns,196380
distance,reference,2048,,,83647310.0,ns,198562
distance,reference,2048,,,84791942.0,ns,200744
distance,reference,2048,,,88342352.0,ns,202926
distance,reference,2048,,,89053577.0,ns,205108
distance,reference,2048,,,95849985.0,ns,207290
distance,reference,2048,,,100846720.0,ns,209472
distance,reference,2048,,,98969503.0,ns,211654
distance,reference,2048,,,96133893.0,ns,213836
distance,reference,2048,,,93169709.0,ns,216018
distance,reference,2048,,,94151180.0,ns,218200
