group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
weight,local,16384,,,1111261.0,ns,3096
weight,local,16384,,,2215941.0,ns,6192
weight,local,16384,,,3298418.0,ns,9288
weight,local,16384,,,6272563.0,ns,12384
weight,local,16384,,,6260886.0,ns,15480
weight,local,16384,,,8022158.0,ns,18576
weight,local,16384,,,7424943.0,ns,21672
weight,local,16384,,,8547017.0,ns,24768
weight,local,16384,,,9884484.0,ns,27864
weight,local,16384,,,10135909.0,ns,30960
weight,local,16384,,,11470244.0,ns,34056
weight,local,16384,,,12260041.0,ns,37152
weight,local,16384,,,13071955.0,ns,40248
weight,local,16384,,,14173562.0,ns,43344
weight,local,16384,,,14903015.0,ns,46440
weight,local,16384,,,16084712.0,ns,49536
weight,local,16384,,,17458244.0,ns,52632
weight,local,16384,,,18048025.0,ns,55728
weight,local,16384,,,20262026.0,ns,58824
weight,local,16384,,,20353588.0,ns,61920
weight,local,16384,,,20905268.0,ns,65016
weight,local,16384,,,21760863.0,ns,68112
weight,local,16384,,,22982319.0,ns,71208
weight,local,16384,,,22063709.0,ns,74304
weight,local,16384,,,22969794.0,ns,77400
weight,local,16384,,,24043014.0,ns,80496
weight,local,16384,,,24649906.0,ns,83592
weight,local,16384,,,25654424.0,ns,86688
weight,local,16384,,,27998374.0,ns,89784
weight,local,16384,,,27596013.0,ns,92880
weight,local,16384,,,28674094.0,ns,95976
weight,local,16384,,,29273012.0,ns,99072
weight,local,16384,,,30196076.0,ns,102168
weight,local,16384,,,33667234.0,ns,105264
weight,local,16384,,,37294930.0,ns,108360
weight,local,16384,,,34273997.0,ns,111456
weight,local,16384,,,37411387.0,ns,114552
weight,local,16384,,,39217462.0,ns,117648
weight,local,16384,,,38954164.0,ns,120744
weight,local,16384,,,39330961.0,ns,123840
weight,local,16384,,,40529695.0,ns,126936
weight,local,16384,,,42790824.0,ns,130032
weight,local,16384,,,43887485.0,ns,133128
weight,local,16384,,,42188085.0,ns,136224
weight,local,16384,,,42402108.0,ns,139320
weight,local,16384,,,42103767.0,ns,142416
weight,local,16384,,,43499720.0,ns,145512
weight,local,16384,,,44708899.0,ns,148608
weight,local,16384,,,51791649.0,ns,151704
weight,local,16384,,,48967872.0,ns,154800
weight,local,16384,,,47028178.0,ns,157896
weight,local,16384,,,48576575.0,ns,160992
weight,local,16384,,,50814463.0,ns,164088
weight,local,16384,,,50211550.0,ns,167184
weight,local,16384,,,50554572.0,ns,170280
weight,local,16384,,,51331145.0,ns,173376
weight,local,16384,,,52365222.0,ns,176472
weight,local,16384,,,53299202.0,ns,179568
weight,local,16384,,,56734447.0,ns,182664
weight,local,16384,,,55374180.0,ns,185760
weight,local,16384,,,58350764.0,ns,188856
weight,local,16384,,,58619533.0,ns,191952
weight,local,16384,,,58307437.0,ns,195048
weight,local,16384,,,58591012.0,ns,198144
weight,local,16384,,,59471231.0,ns,201240
weight,local,16384,,,60613198.0,ns,204336
weight,local,16384,,,62856819.0,ns,207432
weight,local,16384,,,64736379.0,ns,210528
weight,local,16384,,,63326063.0,ns,213624
weight,local,16384,,,65327837.0,ns,216720
weight,local,16384,,,67670068.0,ns,219816
weight,local,16384,,,66384509.0,ns,222912
weight,local,16384,,,67082330.0,ns,226008
weight,local,16384,,,67779918.0,ns,229104
weight,local,16384,,,71579277.0,ns,232200
weight,local,16384,,,70077889.0,ns,235296
weight,local,16384,,,70596510.0,ns,238392
weight,local,16384,,,71645699.0,ns,241488
weight,local,16384,,,72724318.0,ns,244584
weight,local,16384,,,76107180.0,ns,247680
weight,local,16384,,,74928347.0,ns,250776
weight,local,16384,,,80448884.0,ns,253872
weight,local,16384,,,76050210.0,ns,256968
weight,local,16384,,,77586027.0,ns,260064
weight,local,16384,,,77735611.0,ns,263160
weight,local,16384,,,78797902.0,ns,266256
weight,local,16384,,,81654881.0,ns,269352
weight,local,16384,,,84011199.0,ns,272448
weight,local,16384,,,81596815.0,ns,275544
weight,local,16384,,,82667950.0,ns,278640
weight,local,16384,,,83459086.0,ns,281736
weight,local,16384,,,85583824.0,ns,284832
weight,local,16384,,,85213830.0,ns,287928
weight,local,16384,,,90641689.0,ns,291024
weight,local,16384,,,88192610.0,ns,294120
weight,local,16384,,,87576208.0,ns,297216
weight,local,16384,,,88790935.0,ns,300312
weight,local,16384,,,89570929.0,ns,303408
weight,local,16384,,,90768722.0,ns,306504
weight,local,16384,,,94659583.0,ns,309600
