group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
weight,local,4096,,,1225610.0,ns,11986
weight,local,4096,,,2413716.0,ns,23972
weight,local,4096,,,4425059.0,ns,35958
weight,local,4096,,,6951218.0,ns,47944
weight,local,4096,,,5996664.0,ns,59930
weight,local,4096,,,6520290.0,ns,71916
weight,local,4096,,,7175198.0,ns,83902
weight,local,4096,,,8606704.0,ns,95888
weight,local,4096,,,9366313.0,ns,107874
weight,local,4096,,,10330564.0,ns,119860
weight,local,4096,,,11412008.0,ns,131846
weight,local,4096,,,12456668.0,ns,143832
weight,local,4096,,,13398548.0,ns,155818
weight,local,4096,,,14344230.0,ns,167804
weight,local,4096,,,16011014.0,ns,179790
weight,local,4096,,,17033204.0,ns,191776
weight,local,4096,,,17530454.0,ns,203762
weight,local,4096,,,19511049.0,ns,215748
weight,local,4096,,,19416111.0,ns,227734
weight,local,4096,,,20769848.0,ns,239720
weight,local,4096,,,20670310.0,ns,251706
weight,local,4096,,,21181093.0,ns,263692
weight,local,4096,,,21927651.0,ns,275678
weight,local,4096,,,23152184.0,ns,287664
weight,local,4096,,,23877926.0,ns,299650
weight,local,4096,,,25348234.0,ns,311636
weight,local,4096,,,26209844.0,ns,323622
weight,local,4096,,,29962589.0,ns,335608
weight,local,4096,,,30047710.0,ns,347594
weight,local,4096,,,29962871.0,ns,359580
weight,local,4096,,,29725396.0,ns,371566
weight,local,4096,,,31485948.0,ns,383552
weight,local,4096,,,31810499.0,ns,395538
weight,local,4096,,,35546852.0,ns,407524
weight,local,4096,,,38514667.0,ns,419510
weight,local,4096,,,39836586.0,ns,431496
weight,local,4096,,,41165348.0,ns,443482
weight,local,4096,,,42092758.0,ns,455468
weight,local,4096,,,42323882.0,ns,467454
weight,local,4096,,,45076783.0,ns,479440
weight,local,4096,,,43695170.0,ns,491426
weight,local,4096,,,48755802.0,ns,503412
weight,local,4096,,,48150373.0,ns,515398
weight,local,4096,,,48842871.0,ns,527384
weight,local,4096,,,50030599.0,ns,539370
weight,local,4096,,,47457323.0,ns,551356
weight,local,4096,,,51727808.0,ns,563342
weight,local,4096,,,51118689.0,ns,575328
weight,local,4096,,,50466705.0,ns,587314
weight,local,4096,,,51274532.0,ns,599300
weight,local,4096,,,53682752.0,ns,611286
weight,local,4096,,,54871155.0,ns,623272
weight,local,4096,,,56370986.0,ns,635258
weight,local,4096,,,56126328.0,ns,647244
weight,local,4096,,,57278774.0,ns,659230
weight,local,4096,,,59172782.0,ns,671216
weight,local,4096,,,59747547.0,ns,683202
weight,local,4096,,,60664828.0,ns,695188
weight,local,4096,,,62583362.0,ns,707174
weight,local,4096,,,63074574.0,ns,719160
weight,local,4096,,,65240433.0,ns,731146
weight,local,4096,,,64928190.0,ns,743132
weight,local,4096,,,64910921.0,ns,755118
weight,local,4096,,,66086614.0,ns,767104
weight,local,4096,,,67695985.0,ns,779090
weight,local,4096,,,68551577.0,ns,791076
weight,local,4096,,,70312241.0,ns,803062
weight,local,4096,,,68942022.0,ns,815048
weight,local,4096,,,66259480.0,ns,827034
weight,local,4096,,,70686615.0,ns,839020
weight,local,4096,,,74977528.0,ns,851006
weight,local,4096,,,76576050.0,ns,862992
weight,local,4096,,,78465524.0,ns,874978
weight,local,4096,,,80426539.0,ns,886964
weight,local,4096,,,74455629.0,ns,898950
weight,local,4096,,,75375892.0,ns,910936
weight,local,4096,,,81644164.0,ns,922922
weight,local,4096,,,86510222.0,ns,934908
weight,local,4096,,,87968545.0,ns,946894
weight,local,4096,,,85770570.0,ns,958880
weight,local,4096,,,85030369.0,ns,970866
weight,local,4096,,,85357786.0,ns,982852
weight,local,4096,,,87736747.0,ns,994838
weight,local,4096,,,86747706.0,ns,1006824
weight,local,4096,,,82120497.0,ns,1018810
weight,local,4096,,,85464853.0,ns,1030796
weight,local,4096,,,90502881.0,ns,1042782
weight,local,4096,,,92285131.0,ns,1054768
weight,local,4096,,,95615949.0,ns,1066754
weight,local,4096,,,96973024.0,ns,1078740
weight,local,4096,,,96212039.0,ns,1090726
weight,local,4096,,,97756334.0,ns,1102712
weight,local,4096,,,91703325.0,ns,1114698
weight,local,4096,,,94807909.0,ns,1126684
weight,local,4096,,,91988669.0,ns,1138670
weight,local,4096,,,99616793.0,ns,1150656
weight,local,4096,,,103876529.0,ns,1162642
weight,local,4096,,,105175400.0,ns,1174628
weight,local,4096,,,104596725.0,ns,1186614
weight,local,4096,,,103884586.0,ns,1198600
