group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
distance,local,8192,,,1033851.0,ns,4743
distance,local,8192,,,1926842.0,ns,9486
distance,local,8192,,,3640307.0,ns,14229
distance,local,8192,,,5207640.0,ns,18972
distance,local,8192,,,6303658.0,ns,23715
distance,local,8192,,,6105263.0,ns,28458
distance,local,8192,,,6676591.0,ns,33201
distance,local,8192,,,7593493.0,ns,37944
distance,local,8192,,,8236413.0,ns,42687
distance,local,8192,,,9607504.0,ns,47430
distance,local,8192,,,9997849.0,ns,52173
distance,local,8192,,,11505907.0,ns,56916
distance,local,8192,,,13957700.0,ns,61659
distance,local,8192,,,13520074.0,ns,66402
distance,local,8192,,,14543168.0,ns,71145
distance,local,8192,,,15231062.0,ns,75888
distance,local,8192,,,15648381.0,ns,80631
distance,local,8192,,,17905016.0,ns,85374
distance,local,8192,,,17835777.0,ns,90117
distance,local,8192,,,19518030.0,ns,94860
distance,local,8192,,,21917612.0,ns,99603
distance,local,8192,,,21046935.0,ns,104346
distance,local,8192,,,21819220.0,ns,109089
distance,local,8192,,,23417658.0,ns,113832
distance,local,8192,,,23730763.0,ns,118575
distance,local,8192,,,24649016.0,ns,123318
distance,local,8192,,,26716794.0,ns,128061
distance,local,8192,,,26680203.0,ns,132804
distance,local,8192,,,28550798.0,ns,137547
distance,local,8192,,,28937283.0,ns,142290
distance,local,8192,,,28975079.0,ns,147033
distance,local,8192,,,29851365.0,ns,151776
distance,local,8192,,,31695688.0,ns,156519
distance,local,8192,,,33068783.0,ns,161262
distance,local,8192,,,33146061.0,ns,166005
distance,local,8192,,,34518659.0,ns,170748
distance,local,8192,,,35483246.0,ns,175491
distance,local,8192,,,37046424.0,ns,180234
distance,local,8192,,,38862626.0,ns,184977
distance,local,8192,,,38938232.0,ns,189720
distance,local,8192,,,38970135.0,ns,194463
distance,local,8192,,,39677862.0,ns,199206
distance,local,8192,,,41908758.0,ns,203949
distance,local,8192,,,41810580.0,ns,208692
distance,local,8192,,,41800713.0,ns,213435
distance,local,8192,,,41162203.0,ns,218178
distance,local,8192,,,42217314.0,ns,222921
distance,local,8192,,,43904896.0,ns,227664
distance,local,8192,,,44076865.0,ns,232407
distance,local,8192,,,65696587.0,ns,237150
distance,local,8192,,,49494636.0,ns,241893
distance,local,8192,,,49995471.0,ns,246636
distance,local,8192,,,50283416.0,ns,251379
distance,local,8192,,,51373352.0,ns,256122
distance,local,8192,,,54182849.0,ns,260865
distance,local,8192,,,52490833.0,ns,265608
distance,local,8192,,,55629082.0,ns,270351
distance,local,8192,,,54968456.0,ns,275094
distance,local,8192,,,59621016.0,ns,279837
distance,local,8192,,,59023699.0,ns,284580
distance,local,8192,,,58906177.0,ns,289323
distance,local,8192,,,60929208.0,ns,294066
distance,local,8192,,,60232299.0,ns,298809
distance,local,8192,,,62037188.0,ns,303552
distance,local,8192,,,62725049.0,ns,308295
distance,local,8192,,,64692513.0,ns,313038
distance,local,8192,,,62744553.0,ns,317781
distance,local,8192,,,64371542.0,ns,322524
distance,local,8192,,,65927032.0,ns,327267
distance,local,8192,,,66821927.0,ns,332010
distance,local,8192,,,68847942.0,ns,336753
distance,local,8192,,,71041339.0,ns,341496
distance,local,8192,,,72121669.0,ns,346239
distance,local,8192,,,70718142.0,ns,350982
distance,local,8192,,,71344204.0,ns,355725
distance,local,8192,,,72685529.0,ns,360468
distance,local,8192,,,73118635.0,ns,365211
distance,local,8192,,,73141914.0,ns,369954
distance,local,8192,,,75006993.0,ns,374697
distance,local,8192,,,77054910.0,ns,379440
distance,local,8192,,,78650343.0,ns,384183
distance,local,8192,,,81165005.0,ns,388926
distance,local,8192,,,81535142.0,ns,393669
distance,local,8192,,,85497944.0,ns,398412
distance,local,8192,,,87383052.0,ns,403155
distance,local,8192,,,90682882.0,ns,407898
distance,local,8192,,,87749000.0,ns,412641
distance,local,8192,,,88571271.0,ns,417384
distance,local,8192,,,88298460.0,ns,422127
distance,local,8192,,,89251869.0,ns,426870
distance,local,8192,,,87953262.0,ns,431613
distance,local,8192,,,89939007.0,ns,436356
distance,local,8192,,,88348959.0,ns,441099
distance,local,8192,,,95329242.0,ns,445842
distance,local,8192,,,92848953.0,ns,450585
distance,local,8192,,,92744920.0,ns,455328
distance,local,8192,,,93267975.0,ns,460071
distance,local,8192,,,93020765.0,ns,464814
distance,local,8192,,,95648115.0,ns,469557
distance,local,8192,,,96920991.0,ns,474300
